"cnty_fips","display_name","Value","theme_range","dm_prev_adj","ob_prev_adj","ltpia_prev_adj"
51057,"""Essex, (VA)""",112.5,"108.7 - 131.0 (582)",11.8,40.3,32.7
51063,"""Floyd, (VA)""",76.8,"76.0 - 91.3 (584)",7.6,29.5,21.6
51065,"""Fluvanna, (VA)""",76.6,"76.0 - 91.3 (584)",14.4,30.4,20.8
51067,"""Franklin County, (VA)""",62.7,"28.0 - 75.9 (591)",11.8,35.7,28.7
51073,"""Gloucester, (VA)""",91.3,"76.0 - 91.3 (584)",10.3,30.7,23.9
51075,"""Goochland, (VA)""",56.2,"28.0 - 75.9 (591)",7.3,26.4,17.5
51079,"""Greene, (VA)""",75.2,"28.0 - 75.9 (591)",5.6,28.1,19.7
51081,"""Greensville, (VA)""",200.2,"131.1 - 349.8 (586)",12.6,35.9,33.2
51083,"""Halifax, (VA)""",91.9,"91.4 - 108.6 (588)",17.3,38.8,26.9
51085,"""Hanover, (VA)""",80.2,"76.0 - 91.3 (584)",10.5,30.5,19.7
51087,"""Henrico, (VA)""",77.6,"76.0 - 91.3 (584)",8.5,31.6,23
51089,"""Henry, (VA)""",103.3,"91.4 - 108.6 (588)",17.5,34.1,32
51093,"""Isle of Wight, (VA)""",81.4,"76.0 - 91.3 (584)",9.7,37.8,26.8
51095,"""James City, (VA)""",70.9,"28.0 - 75.9 (591)",7.4,27.2,17.6
51097,"""King and Queen, (VA)""",113.7,"108.7 - 131.0 (582)",9.9,53.1,27.3
51099,"""King George, (VA)""",63.1,"28.0 - 75.9 (591)",12.4,29.8,19.8
51101,"""King William, (VA)""",119,"108.7 - 131.0 (582)",13.7,27.4,30.8
51103,"""Lancaster, (VA)""",91.7,"91.4 - 108.6 (588)",9,32.2,24.4
51109,"""Louisa, (VA)""",103.8,"91.4 - 108.6 (588)",11.5,30.1,29.5
51111,"""Lunenburg, (VA)""",128,"108.7 - 131.0 (582)",7.4,40.1,26.4
51115,"""Mathews, (VA)""",79.3,"76.0 - 91.3 (584)",4.1,32.1,22.3
51117,"""Mecklenburg, (VA)""",114,"108.7 - 131.0 (582)",15.7,39.7,25.3
51119,"""Middlesex, (VA)""",84.3,"76.0 - 91.3 (584)",6.4,30.2,22.2
51121,"""Montgomery, (VA)""",84,"76.0 - 91.3 (584)",8.1,26.7,22.3
51125,"""Nelson, (VA)""",94.2,"91.4 - 108.6 (588)",4,28,20.2
51127,"""New Kent, (VA)""",98.3,"91.4 - 108.6 (588)",7.5,32.4,24.3
51131,"""Northampton, (VA)""",106.8,"91.4 - 108.6 (588)",11.4,35.9,25.8
51133,"""Northumberland, (VA)""",78.7,"76.0 - 91.3 (584)",7.9,30.7,17.2
51135,"""Nottoway, (VA)""",147.1,"131.1 - 349.8 (586)",20.6,39.1,33.3
51137,"""Orange, (VA)""",84,"76.0 - 91.3 (584)",12.2,36.6,24.5
51141,"""Patrick, (VA)""",143.2,"131.1 - 349.8 (586)",13.5,23.6,33.1
51143,"""Pittsylvania, (VA)""",94.1,"91.4 - 108.6 (588)",9.9,38,28.6
51145,"""Powhatan, (VA)""",69.2,"28.0 - 75.9 (591)",15.4,26.9,25.2
51147,"""Prince Edward, (VA)""",92.9,"91.4 - 108.6 (588)",13.5,37.7,26.1
51149,"""Prince George, (VA)""",58.4,"28.0 - 75.9 (591)",11.5,31.8,28.7
51159,"""Richmond County, (VA)""",98.8,"91.4 - 108.6 (588)",13.4,29.9,26.6
51161,"""Roanoke County, (VA)""",65,"28.0 - 75.9 (591)",9.1,29.6,24
51163,"""Rockbridge, (VA)""",62,"28.0 - 75.9 (591)",10,27,24.1
51175,"""Southampton, (VA)""",110.8,"108.7 - 131.0 (582)",13.8,44.8,32.3
51177,"""Spotsylvania, (VA)""",70.7,"28.0 - 75.9 (591)",10.3,31.7,24.4
51181,"""Surry, (VA)""",77.8,"76.0 - 91.3 (584)",11.8,25.3,21.4
51183,"""Sussex, (VA)""",74.6,"28.0 - 75.9 (591)",9.8,39.2,28.4
51193,"""Westmoreland, (VA)""",97.8,"91.4 - 108.6 (588)",13.8,34.4,24.9
51199,"""York, (VA)""",58.2,"28.0 - 75.9 (591)",7.6,26.6,16.4
51530,"""Buena Vista, (VA)""",119.6,"108.7 - 131.0 (582)",7.5,25.5,24.3
51540,"""Charlottesville, (VA)""",65.7,"28.0 - 75.9 (591)",8.4,29.3,25.3
51550,"""Chesapeake, (VA)""",89.7,"76.0 - 91.3 (584)",11.3,36,24.1
51570,"""Colonial Heights, (VA)""",85.5,"76.0 - 91.3 (584)",8.7,26.3,23.6
51580,"""Covington, (VA)""",192.7,"131.1 - 349.8 (586)",7.6,26.1,22.4
51590,"""Danville, (VA)""",128.4,"108.7 - 131.0 (582)",9.8,29.8,29.7
51595,"""Emporia, (VA)""",140.6,"131.1 - 349.8 (586)",10,25.9,24.3
51620,"""Franklin City, (VA)""",143.2,"131.1 - 349.8 (586)",11.5,49,26.6
51630,"""Fredericksburg, (VA)""",89.9,"76.0 - 91.3 (584)",11.6,31.8,26.4
51650,"""Hampton, (VA)""",102.9,"91.4 - 108.6 (588)",14,37.9,23.2
51670,"""Hopewell, (VA)""",120.9,"108.7 - 131.0 (582)",15.5,29.6,25.9
51678,"""Lexington, (VA)""",109.5,"108.7 - 131.0 (582)",7.2,20.3,18.8
51680,"""Lynchburg, (VA)""",89.2,"76.0 - 91.3 (584)",9.8,35.6,26.6
51690,"""Martinsville, (VA)""",174.4,"131.1 - 349.8 (586)",12,29.1,33.9
51700,"""Newport News, (VA)""",89.6,"76.0 - 91.3 (584)",13.8,34.5,24.9
51710,"""Norfolk, (VA)""",102.9,"91.4 - 108.6 (588)",12.1,34,25
51730,"""Petersburg, (VA)""",145,"131.1 - 349.8 (586)",12.6,39.9,28.4
51735,"""Poquoson, (VA)""",83.4,"76.0 - 91.3 (584)",5.8,37.6,24
51740,"""Portsmouth, (VA)""",109.5,"108.7 - 131.0 (582)",11.6,39.1,27.3
51750,"""Radford, (VA)""",98,"91.4 - 108.6 (588)",10.1,34.4,18.9
51760,"""Richmond City, (VA)""",81.7,"76.0 - 91.3 (584)",11.8,31,22.9
51770,"""Roanoke City, (VA)""",95.2,"91.4 - 108.6 (588)",10.4,35,28.5
51775,"""Salem, (VA)""",102,"91.4 - 108.6 (588)",7.3,26.8,20.4
51790,"""Staunton, (VA)""",113.6,"108.7 - 131.0 (582)",12.1,31.2,26.2
51800,"""Suffolk, (VA)""",82.9,"76.0 - 91.3 (584)",12.6,31.9,26.8
51810,"""Virginia Beach, (VA)""",68.8,"28.0 - 75.9 (591)",9.2,26.7,21.4
51820,"""Waynesboro, (VA)""",104.1,"91.4 - 108.6 (588)",18.5,39.7,32.5
51830,"""Williamsburg, (VA)""",60.6,"28.0 - 75.9 (591)",11.3,34.6,25
54025,"""Greenbrier, (WV)""",93.9,"91.4 - 108.6 (588)",12.9,33.3,24.6
54063,"""Monroe, (WV)""",96.2,"91.4 - 108.6 (588)",14.8,30.7,25.3
10001,"""Kent, (DE)""",107.3,"91.4 - 108.6 (588)",11.6,35.2,30.3
10003,"""New Castle, (DE)""",80.3,"76.0 - 91.3 (584)",9.4,28.3,25
10005,"""Sussex, (DE)""",105.2,"91.4 - 108.6 (588)",9.5,32.6,28.8
11001,"""District of Columbia, (DC)""",110.1,"108.7 - 131.0 (582)",8.8,24,18.8
24001,"""Allegany, (MD)""",131.9,"131.1 - 349.8 (586)",13.2,37.2,27.9
24003,"""Anne Arundel, (MD)""",82,"76.0 - 91.3 (584)",8.8,29.1,20.1
24005,"""Baltimore County, (MD)""",108.6,"91.4 - 108.6 (588)",9.4,30.5,22.7
24009,"""Calvert, (MD)""",116,"108.7 - 131.0 (582)",9.9,31.4,20.5
24011,"""Caroline, (MD)""",134,"131.1 - 349.8 (586)",11,40.3,29.4
24013,"""Carroll, (MD)""",94.1,"91.4 - 108.6 (588)",8.3,32.6,24.5
24015,"""Cecil, (MD)""",114.7,"108.7 - 131.0 (582)",9.9,32.4,27.1
24017,"""Charles, (MD)""",82.3,"76.0 - 91.3 (584)",10.8,35.8,25.4
24019,"""Dorchester, (MD)""",114.2,"108.7 - 131.0 (582)",16,39.7,32.4
24021,"""Frederick, (MD)""",97.9,"91.4 - 108.6 (588)",8,28.7,21.5
24023,"""Garrett, (MD)""",145.2,"131.1 - 349.8 (586)",10.4,37.1,26.2
24025,"""Harford, (MD)""",99,"91.4 - 108.6 (588)",9.4,32,23.7
24027,"""Howard, (MD)""",61.2,"28.0 - 75.9 (591)",8,24.8,16.4
24029,"""Kent, (MD)""",114,"108.7 - 131.0 (582)",8.6,29.7,26.3
24031,"""Montgomery, (MD)""",53.9,"28.0 - 75.9 (591)",7,20.8,16.1
24033,"""Prince George's, (MD)""",82.3,"76.0 - 91.3 (584)",12.1,36.9,22.9
24035,"""Queen Anne's, (MD)""",89.5,"76.0 - 91.3 (584)",8.3,28.2,21.9
24041,"""Talbot, (MD)""",71.7,"28.0 - 75.9 (591)",8.8,28.7,18.9
24043,"""Washington, (MD)""",109.2,"108.7 - 131.0 (582)",12,36.2,26
24045,"""Wicomico, (MD)""",152.9,"131.1 - 349.8 (586)",10.6,35.9,26
24510,"""Baltimore City, (MD)""",121.2,"108.7 - 131.0 (582)",12.2,34.8,26.4
34001,"""Atlantic, (NJ)""",115.8,"108.7 - 131.0 (582)",10.4,29.1,29.1
34003,"""Bergen, (NJ)""",73.4,"28.0 - 75.9 (591)",6.8,21.8,23.8
34005,"""Burlington, (NJ)""",77.1,"76.0 - 91.3 (584)",9.9,28.6,22.7
34007,"""Camden, (NJ)""",102.7,"91.4 - 108.6 (588)",10.7,31.2,28
34009,"""Cape May, (NJ)""",121.3,"108.7 - 131.0 (582)",7.5,28.7,25.8
34011,"""Cumberland, (NJ)""",135.7,"131.1 - 349.8 (586)",11.4,35.8,30.6
34013,"""Essex, (NJ)""",87,"76.0 - 91.3 (584)",9.9,28.8,28.1
34015,"""Gloucester, (NJ)""",117.3,"108.7 - 131.0 (582)",8.7,30.5,26.7
34019,"""Hunterdon, (NJ)""",70.2,"28.0 - 75.9 (591)",5.3,19.4,18
34021,"""Mercer, (NJ)""",76,"76.0 - 91.3 (584)",8.1,25.4,24.1
34023,"""Middlesex, (NJ)""",87,"76.0 - 91.3 (584)",9.7,25.5,25.4
34025,"""Monmouth, (NJ)""",88,"76.0 - 91.3 (584)",7.5,24.5,23.3
34027,"""Morris, (NJ)""",73.5,"28.0 - 75.9 (591)",6.3,20.4,20.4
34029,"""Ocean, (NJ)""",130.3,"108.7 - 131.0 (582)",8.3,27.7,27.4
34031,"""Passaic, (NJ)""",89.6,"76.0 - 91.3 (584)",7.8,27,27
34033,"""Salem, (NJ)""",105.8,"91.4 - 108.6 (588)",12.1,36.3,28
34035,"""Somerset, (NJ)""",72.5,"28.0 - 75.9 (591)",6.2,21.5,19.7
34037,"""Sussex, (NJ)""",101.9,"91.4 - 108.6 (588)",6.9,26.7,24
34039,"""Union, (NJ)""",80,"76.0 - 91.3 (584)",7.5,24.6,23.8
34041,"""Warren, (NJ)""",106,"91.4 - 108.6 (588)",7.7,28.7,27
36003,"""Allegany, (NY)""",101.9,"91.4 - 108.6 (588)",9.2,36,28
36007,"""Broome, (NY)""",89.4,"76.0 - 91.3 (584)",9,27.7,22.3
36009,"""Cattaraugus, (NY)""",156.2,"131.1 - 349.8 (586)",10.9,37.8,24.9
36011,"""Cayuga, (NY)""",106.7,"91.4 - 108.6 (588)",10.5,34,23.3
36013,"""Chautauqua, (NY)""",118.2,"108.7 - 131.0 (582)",10.1,33.1,25.7
36015,"""Chemung, (NY)""",134.9,"131.1 - 349.8 (586)",10.1,36,27.2
36017,"""Chenango, (NY)""",162.5,"131.1 - 349.8 (586)",10.9,39,22.6
36023,"""Cortland, (NY)""",95.4,"91.4 - 108.6 (588)",10.7,34.9,24.5
36025,"""Delaware, (NY)""",89.9,"76.0 - 91.3 (584)",6.6,29.7,24.5
36029,"""Erie, (NY)""",104.4,"91.4 - 108.6 (588)",9.6,29.7,24.5
36033,"""Franklin, (NY)""",112.2,"108.7 - 131.0 (582)",11.2,33.8,28.4
36035,"""Fulton, (NY)""",142.5,"131.1 - 349.8 (586)",10.4,34,26.6
36037,"""Genesee, (NY)""",101.1,"91.4 - 108.6 (588)",11.3,36.9,28.5
36039,"""Greene, (NY)""",123.4,"108.7 - 131.0 (582)",7.9,27.5,23.9
36041,"""Hamilton, (NY)""",106.8,"91.4 - 108.6 (588)",7.5,29.9,18.3
36043,"""Herkimer, (NY)""",101.2,"91.4 - 108.6 (588)",10.2,31.7,27.2
36045,"""Jefferson, (NY)""",116.7,"108.7 - 131.0 (582)",11.8,34.4,27
36049,"""Lewis, (NY)""",88.9,"76.0 - 91.3 (584)",9.7,38.2,27.8
36051,"""Livingston, (NY)""",72.7,"28.0 - 75.9 (591)",10.4,35.2,21.9
36053,"""Madison, (NY)""",59.3,"28.0 - 75.9 (591)",8.3,29.9,22.4
36055,"""Monroe, (NY)""",81.6,"76.0 - 91.3 (584)",8.4,29,22.5
36057,"""Montgomery, (NY)""",116.8,"108.7 - 131.0 (582)",9.4,35.1,29.1
36063,"""Niagara, (NY)""",132.9,"131.1 - 349.8 (586)",10.8,33.5,27.8
36065,"""Oneida, (NY)""",119.7,"108.7 - 131.0 (582)",11.9,33.5,24.5
36067,"""Onondaga, (NY)""",90.9,"76.0 - 91.3 (584)",9.5,29.4,21
36069,"""Ontario, (NY)""",87.8,"76.0 - 91.3 (584)",9,33,22.2
36071,"""Orange, (NY)""",101.1,"91.4 - 108.6 (588)",8.6,30.2,25.3
36073,"""Orleans, (NY)""",130.7,"108.7 - 131.0 (582)",13.3,38.4,31.5
36075,"""Oswego, (NY)""",122.9,"108.7 - 131.0 (582)",10.7,33.8,25.5
36077,"""Otsego, (NY)""",93,"91.4 - 108.6 (588)",8,29.6,21.3
36085,"""Richmond, (NY)""",195.1,"131.1 - 349.8 (586)",9.6,27.1,26.6
36089,"""St. Lawrence, (NY)""",133,"131.1 - 349.8 (586)",9.4,32.5,28.4
36095,"""Schoharie, (NY)""",83.1,"76.0 - 91.3 (584)",9.4,35.5,24
36097,"""Schuyler, (NY)""",123.8,"108.7 - 131.0 (582)",8.6,31.6,23.3
36099,"""Seneca, (NY)""",103.3,"91.4 - 108.6 (588)",11,38.4,29.5
36101,"""Steuben, (NY)""",110.5,"108.7 - 131.0 (582)",11,33.9,25.3
36105,"""Sullivan, (NY)""",106.1,"91.4 - 108.6 (588)",9.8,32.6,26.3
36107,"""Tioga, (NY)""",67.2,"28.0 - 75.9 (591)",10.2,34.8,25.1
36109,"""Tompkins, (NY)""",67.9,"28.0 - 75.9 (591)",5.4,23,15.8
36111,"""Ulster, (NY)""",84.7,"76.0 - 91.3 (584)",6.8,28.4,20
36117,"""Wayne, (NY)""",92.8,"91.4 - 108.6 (588)",10,36.4,27.9
36121,"""Wyoming, (NY)""",105.3,"91.4 - 108.6 (588)",10.7,38,25.5
36123,"""Yates, (NY)""",88.3,"76.0 - 91.3 (584)",11.7,28.9,27.8
42001,"""Adams, (PA)""",120.5,"108.7 - 131.0 (582)",6.6,35.6,25.2
42003,"""Allegheny, (PA)""",114.5,"108.7 - 131.0 (582)",8.1,27.5,20
42005,"""Armstrong, (PA)""",91.9,"91.4 - 108.6 (588)",9.6,43.2,28.7
42007,"""Beaver, (PA)""",103.2,"91.4 - 108.6 (588)",10.6,33.3,25.4
42009,"""Bedford, (PA)""",110.3,"108.7 - 131.0 (582)",8.8,29.5,23.7
42011,"""Berks, (PA)""",105.4,"91.4 - 108.6 (588)",11.2,36.3,24.8
42013,"""Blair, (PA)""",88.1,"76.0 - 91.3 (584)",12.6,30.6,24.5
42015,"""Bradford, (PA)""",79.3,"76.0 - 91.3 (584)",11.3,37.9,30.2
42017,"""Bucks, (PA)""",63.3,"28.0 - 75.9 (591)",6.4,26.2,17.2
42019,"""Butler, (PA)""",83.3,"76.0 - 91.3 (584)",7.5,30.6,20.1
42021,"""Cambria, (PA)""",102.4,"91.4 - 108.6 (588)",11.6,26.5,24.2
42023,"""Cameron, (PA)""",156.9,"131.1 - 349.8 (586)",8.2,23.4,25.3
42025,"""Carbon, (PA)""",88.5,"76.0 - 91.3 (584)",6.3,36.6,24.1
42027,"""Centre, (PA)""",54.8,"28.0 - 75.9 (591)",7.8,25.4,18.2
42029,"""Chester, (PA)""",84.9,"76.0 - 91.3 (584)",7.4,21.8,16.2
42031,"""Clarion, (PA)""",104.2,"91.4 - 108.6 (588)",12.6,33.2,25.9
42033,"""Clearfield, (PA)""",119.2,"108.7 - 131.0 (582)",8.7,41.4,27.7
42035,"""Clinton, (PA)""",154.9,"131.1 - 349.8 (586)",7.9,35.2,17.9
42037,"""Columbia, (PA)""",87.5,"76.0 - 91.3 (584)",11.6,31.5,30.3
42039,"""Crawford, (PA)""",114.4,"108.7 - 131.0 (582)",11.5,37.4,24.1
42041,"""Cumberland, (PA)""",89.3,"76.0 - 91.3 (584)",8.9,28.9,20.1
42043,"""Dauphin, (PA)""",81.3,"76.0 - 91.3 (584)",9.9,33.1,22.9
42045,"""Delaware, (PA)""",91.9,"91.4 - 108.6 (588)",8.9,26.3,19.2
42047,"""Elk, (PA)""",108.9,"108.7 - 131.0 (582)",8,25.3,26.1
42049,"""Erie, (PA)""",82.5,"76.0 - 91.3 (584)",8.1,34.3,23.2
42051,"""Fayette, (PA)""",138.7,"131.1 - 349.8 (586)",11.6,39.7,33.1
42053,"""Forest, (PA)""",81.4,"76.0 - 91.3 (584)",7.2,34.4,19.5
42055,"""Franklin, (PA)""",82.9,"76.0 - 91.3 (584)",10.8,35,24.7
42057,"""Fulton, (PA)""",121.9,"108.7 - 131.0 (582)",15.4,27.4,19.9
42059,"""Greene, (PA)""",113.9,"108.7 - 131.0 (582)",9.2,31.3,25.3
42061,"""Huntingdon, (PA)""",89,"76.0 - 91.3 (584)",14.2,29.6,30.2
42063,"""Indiana, (PA)""",99.4,"91.4 - 108.6 (588)",9.2,33.2,25.4
42065,"""Jefferson, (PA)""",99.7,"91.4 - 108.6 (588)",11.4,35.7,27.3
42067,"""Juniata, (PA)""",88.5,"76.0 - 91.3 (584)",10,32.3,19.3
42069,"""Lackawanna, (PA)""",114.2,"108.7 - 131.0 (582)",9.8,28.3,24.2
42071,"""Lancaster, (PA)""",80.7,"76.0 - 91.3 (584)",8.2,32.1,20.1
42073,"""Lawrence, (PA)""",108.7,"108.7 - 131.0 (582)",10.6,36.6,28.2
42075,"""Lebanon, (PA)""",82.7,"76.0 - 91.3 (584)",9.5,34.3,17.6
42077,"""Lehigh, (PA)""",69.8,"28.0 - 75.9 (591)",10.4,30.8,19.9
42079,"""Luzerne, (PA)""",118.9,"108.7 - 131.0 (582)",8.8,29.4,27.4
42081,"""Lycoming, (PA)""",86.8,"76.0 - 91.3 (584)",9.9,38.3,24.6
42083,"""McKean, (PA)""",123.7,"108.7 - 131.0 (582)",9.5,33.9,25.2
42085,"""Mercer, (PA)""",127.9,"108.7 - 131.0 (582)",9.1,33,24.6
42087,"""Mifflin, (PA)""",92.2,"91.4 - 108.6 (588)",14.7,41,20.8
42089,"""Monroe, (PA)""",81,"76.0 - 91.3 (584)",7.1,32.2,23.8
42091,"""Montgomery, (PA)""",81.1,"76.0 - 91.3 (584)",7,25.2,18
42093,"""Montour, (PA)""",58.4,"28.0 - 75.9 (591)",7.9,30.1,27.7
42095,"""Northampton, (PA)""",74.3,"28.0 - 75.9 (591)",9.2,31.7,26.1
42097,"""Northumberland, (PA)""",126.9,"108.7 - 131.0 (582)",10.6,40.9,24.9
42099,"""Perry, (PA)""",93.4,"91.4 - 108.6 (588)",5.8,26.2,28.1
42101,"""Philadelphia, (PA)""",112.3,"108.7 - 131.0 (582)",10.4,27.6,24
42103,"""Pike, (PA)""",97.3,"91.4 - 108.6 (588)",9.4,32.1,29.2
42105,"""Potter, (PA)""",59.8,"28.0 - 75.9 (591)",8.4,28.6,24
42107,"""Schuylkill, (PA)""",175.9,"131.1 - 349.8 (586)",11.7,31.5,21.7
42109,"""Snyder, (PA)""",69.5,"28.0 - 75.9 (591)",7.3,34.2,24.9
42111,"""Somerset, (PA)""",110.3,"108.7 - 131.0 (582)",9.4,38,26.4
42113,"""Sullivan, (PA)""",99.6,"91.4 - 108.6 (588)",11.7,29.6,24.7
42115,"""Susquehanna, (PA)""",103,"91.4 - 108.6 (588)",9.5,33.7,31.7
42117,"""Tioga, (PA)""",99.2,"91.4 - 108.6 (588)",10.5,36.1,25.6
42119,"""Union, (PA)""",88,"76.0 - 91.3 (584)",7.1,33.6,20.7
42121,"""Venango, (PA)""",95.4,"91.4 - 108.6 (588)",13,40.8,24.2
42123,"""Warren, (PA)""",111.9,"108.7 - 131.0 (582)",8.2,28.7,21.2
42125,"""Washington, (PA)""",98.8,"91.4 - 108.6 (588)",10.7,33.9,21.5
42127,"""Wayne, (PA)""",111.4,"108.7 - 131.0 (582)",10.8,30.8,23.5
42129,"""Westmoreland, (PA)""",103.6,"91.4 - 108.6 (588)",9.1,30.6,23.2
42131,"""Wyoming, (PA)""",101.1,"91.4 - 108.6 (588)",9.9,34.3,28.9
42133,"""York, (PA)""",87.2,"76.0 - 91.3 (584)",9.3,31,20.5
51013,"""Arlington, (VA)""",46.7,"28.0 - 75.9 (591)",4.6,20,13.9
51043,"""Clarke, (VA)""",92.4,"91.4 - 108.6 (588)",10.4,24.9,19.8
51047,"""Culpeper, (VA)""",75.9,"28.0 - 75.9 (591)",8.8,29.2,27
51059,"""Fairfax County, (VA)""",42.3,"28.0 - 75.9 (591)",5.9,21.3,16
51061,"""Fauquier, (VA)""",60.6,"28.0 - 75.9 (591)",7.5,28,21
51069,"""Frederick, (VA)""",76.8,"76.0 - 91.3 (584)",10.5,31,21.9
51091,"""Highland, (VA)""",-1,,11.2,25.2,26.3
51107,"""Loudoun, (VA)""",51.2,"28.0 - 75.9 (591)",6.6,22.1,17
51113,"""Madison, (VA)""",79.6,"76.0 - 91.3 (584)",9.7,37.9,23.8
51139,"""Page, (VA)""",102.9,"91.4 - 108.6 (588)",19.9,36.3,28.5
51153,"""Prince William, (VA)""",48,"28.0 - 75.9 (591)",9.2,30,18.5
51157,"""Rappahannock, (VA)""",-1,,6.5,40.5,18.6
51165,"""Rockingham, (VA)""",65.4,"28.0 - 75.9 (591)",8.5,27.2,28.1
51171,"""Shenandoah, (VA)""",75.9,"28.0 - 75.9 (591)",13,33.1,25.2
51179,"""Stafford, (VA)""",66.1,"28.0 - 75.9 (591)",7.3,34.3,17.8
51187,"""Warren, (VA)""",92.8,"91.4 - 108.6 (588)",13.7,32.1,28.8
51510,"""Alexandria, (VA)""",54.9,"28.0 - 75.9 (591)",6.6,23.9,16.2
51600,"""Fairfax City, (VA)""",90,"76.0 - 91.3 (584)",6.3,23.8,18.5
51610,"""Falls Church, (VA)""",68.9,"28.0 - 75.9 (591)",4.8,18.4,15.9
51660,"""Harrisonburg, (VA)""",93.4,"91.4 - 108.6 (588)",8.6,26.2,27.2
51683,"""Manassas, (VA)""",80.5,"76.0 - 91.3 (584)",4.4,30.7,25.8
51685,"""Manassas Park, (VA)""",-1,,21.9,40.3,27.8
51840,"""Winchester, (VA)""",88.7,"76.0 - 91.3 (584)",7.3,33.9,23.7
54001,"""Barbour, (WV)""",92.4,"91.4 - 108.6 (588)",14.7,37,28.4
54003,"""Berkeley, (WV)""",98.5,"91.4 - 108.6 (588)",11.6,36.6,28.7
54009,"""Brooke, (WV)""",159.3,"131.1 - 349.8 (586)",15.4,36,32.6
54023,"""Grant, (WV)""",101.1,"91.4 - 108.6 (588)",17.9,35,30.7
54027,"""Hampshire, (WV)""",107,"91.4 - 108.6 (588)",10.7,41.7,26.3
54029,"""Hancock, (WV)""",181.1,"131.1 - 349.8 (586)",13.1,43.2,27.6
54031,"""Hardy, (WV)""",100.2,"91.4 - 108.6 (588)",11.8,38.3,27
54033,"""Harrison, (WV)""",154.3,"131.1 - 349.8 (586)",14.2,33.5,26.2
54037,"""Jefferson, (WV)""",112.5,"108.7 - 131.0 (582)",7.9,32.5,21.4
54041,"""Lewis, (WV)""",175.1,"131.1 - 349.8 (586)",13.5,41.9,31.9
54049,"""Marion, (WV)""",185.9,"131.1 - 349.8 (586)",10.9,35.1,25.1
54057,"""Mineral, (WV)""",115.7,"108.7 - 131.0 (582)",11.2,35.3,23
54061,"""Monongalia, (WV)""",115.9,"108.7 - 131.0 (582)",10.1,30.1,21.8
54065,"""Morgan, (WV)""",78.8,"76.0 - 91.3 (584)",13.2,40.8,23.9
54071,"""Pendleton, (WV)""",74.3,"28.0 - 75.9 (591)",13.9,31.2,27.8
54075,"""Pocahontas, (WV)""",90.7,"76.0 - 91.3 (584)",10.9,30.9,23.5
54077,"""Preston, (WV)""",131.6,"131.1 - 349.8 (586)",12.8,35.1,28.8
54083,"""Randolph, (WV)""",131.8,"131.1 - 349.8 (586)",10.7,34.5,28.8
54091,"""Taylor, (WV)""",114.1,"108.7 - 131.0 (582)",10.7,39.7,28.5
54093,"""Tucker, (WV)""",113.4,"108.7 - 131.0 (582)",15.6,31.2,23.1
54097,"""Upshur, (WV)""",126.5,"108.7 - 131.0 (582)",12.6,32,22.4
54101,"""Webster, (WV)""",150.1,"131.1 - 349.8 (586)",11.9,39.7,32.9
09001,"""Fairfield, (CT)""",74.1,"28.0 - 75.9 (591)",6.4,20.8,17.4
09003,"""Hartford, (CT)""",75,"28.0 - 75.9 (591)",8.6,25.8,21
09005,"""Litchfield, (CT)""",76.5,"76.0 - 91.3 (584)",7,26.9,19.4
09007,"""Middlesex, (CT)""",70.4,"28.0 - 75.9 (591)",5.7,25.2,18.3
09009,"""New Haven, (CT)""",75.5,"28.0 - 75.9 (591)",8.6,27.8,21.1
09011,"""New London, (CT)""",74.1,"28.0 - 75.9 (591)",7.5,29.6,20.1
09013,"""Tolland, (CT)""",86.7,"76.0 - 91.3 (584)",7.3,24.5,18.7
09015,"""Windham, (CT)""",111.4,"108.7 - 131.0 (582)",9.6,29.9,22.2
23001,"""Androscoggin, (ME)""",81.8,"76.0 - 91.3 (584)",10.6,33.8,23.7
23005,"""Cumberland, (ME)""",62.7,"28.0 - 75.9 (591)",7.4,22.8,15.2
23011,"""Kennebec, (ME)""",78.8,"76.0 - 91.3 (584)",8.4,33.4,22.2
23013,"""Knox, (ME)""",83.8,"76.0 - 91.3 (584)",6.2,27.5,17.4
23015,"""Lincoln, (ME)""",77.8,"76.0 - 91.3 (584)",6.2,23.6,17.6
23017,"""Oxford, (ME)""",73.1,"28.0 - 75.9 (591)",7.5,33.6,24.3
23023,"""Sagadahoc, (ME)""",74.8,"28.0 - 75.9 (591)",6.4,24.8,17.2
23027,"""Waldo, (ME)""",93.6,"91.4 - 108.6 (588)",8.2,31.1,19.6
23031,"""York, (ME)""",65.4,"28.0 - 75.9 (591)",7.9,29.5,20.5
25001,"""Barnstable, (MA)""",65.5,"28.0 - 75.9 (591)",6.1,21.1,16.6
25003,"""Berkshire, (MA)""",74.2,"28.0 - 75.9 (591)",7.8,25.6,18.7
25005,"""Bristol, (MA)""",81.5,"76.0 - 91.3 (584)",9.2,28.7,25.8
25007,"""Dukes, (MA)""",42.9,"28.0 - 75.9 (591)",4.8,26,17
25009,"""Essex, (MA)""",71,"28.0 - 75.9 (591)",8.3,24.5,20.4
25011,"""Franklin, (MA)""",70,"28.0 - 75.9 (591)",9.5,28,20.1
25013,"""Hampden, (MA)""",77.7,"76.0 - 91.3 (584)",9.5,31.2,24.9
25015,"""Hampshire, (MA)""",62.2,"28.0 - 75.9 (591)",6.1,20.1,16.6
25017,"""Middlesex, (MA)""",64.4,"28.0 - 75.9 (591)",6.8,21.6,18.3
