"cnty_fips","display_name","Value","theme_range","ou_cost"
24009,"""Calvert, (MD)""",204.9,"204.2 - 242.8 (644)",4041
24011,"""Caroline, (MD)""",236.8,"204.2 - 242.8 (644)",4026
24013,"""Carroll, (MD)""",183.4,"175.6 - 204.1 (644)",3622
24015,"""Cecil, (MD)""",208.4,"204.2 - 242.8 (644)",3702
24017,"""Charles, (MD)""",159.7,"148.7 - 175.5 (644)",3485
24019,"""Dorchester, (MD)""",221.4,"204.2 - 242.8 (644)",4270
24021,"""Frederick, (MD)""",190.1,"175.6 - 204.1 (644)",2340
24023,"""Garrett, (MD)""",266,"242.9 - 651.5 (644)",5020
24025,"""Harford, (MD)""",192.8,"175.6 - 204.1 (644)",5152
24027,"""Howard, (MD)""",120,"26.6 - 148.6 (644)",2918
24029,"""Kent, (MD)""",204.2,"204.2 - 242.8 (644)",3973
24031,"""Montgomery, (MD)""",105.2,"26.6 - 148.6 (644)",2841
24033,"""Prince George's, (MD)""",160,"148.7 - 175.5 (644)",3168
24035,"""Queen Anne's, (MD)""",180,"175.6 - 204.1 (644)",3667
24041,"""Talbot, (MD)""",145,"26.6 - 148.6 (644)",4207
24043,"""Washington, (MD)""",211.5,"204.2 - 242.8 (644)",3103
24045,"""Wicomico, (MD)""",297.1,"242.9 - 651.5 (644)",3819
24510,"""Baltimore City, (MD)""",235,"204.2 - 242.8 (644)",5935
34001,"""Atlantic, (NJ)""",225.6,"204.2 - 242.8 (644)",2601
34003,"""Bergen, (NJ)""",143.9,"26.6 - 148.6 (644)",3114
34005,"""Burlington, (NJ)""",151.2,"148.7 - 175.5 (644)",2842
34007,"""Camden, (NJ)""",200.5,"175.6 - 204.1 (644)",2976
34009,"""Cape May, (NJ)""",236.8,"204.2 - 242.8 (644)",3283
34011,"""Cumberland, (NJ)""",253.2,"242.9 - 651.5 (644)",2815
34013,"""Essex, (NJ)""",168.7,"148.7 - 175.5 (644)",2684
34015,"""Gloucester, (NJ)""",226.9,"204.2 - 242.8 (644)",2908
34019,"""Hunterdon, (NJ)""",137.3,"26.6 - 148.6 (644)",2737
34021,"""Mercer, (NJ)""",148.5,"26.6 - 148.6 (644)",2655
34023,"""Middlesex, (NJ)""",168.6,"148.7 - 175.5 (644)",2551
34025,"""Monmouth, (NJ)""",171.3,"148.7 - 175.5 (644)",2840
34027,"""Morris, (NJ)""",144.7,"26.6 - 148.6 (644)",2689
34029,"""Ocean, (NJ)""",253.6,"242.9 - 651.5 (644)",2878
34031,"""Passaic, (NJ)""",174.1,"148.7 - 175.5 (644)",2663
34033,"""Salem, (NJ)""",206,"204.2 - 242.8 (644)",2961
34035,"""Somerset, (NJ)""",143.5,"26.6 - 148.6 (644)",2496
34037,"""Sussex, (NJ)""",195.7,"175.6 - 204.1 (644)",2502
34039,"""Union, (NJ)""",156.3,"148.7 - 175.5 (644)",2701
34041,"""Warren, (NJ)""",199.3,"175.6 - 204.1 (644)",3504
36003,"""Allegany, (NY)""",201,"175.6 - 204.1 (644)",3711
36007,"""Broome, (NY)""",175.4,"148.7 - 175.5 (644)",4729
36009,"""Cattaraugus, (NY)""",285.4,"242.9 - 651.5 (644)",3263
36011,"""Cayuga, (NY)""",203.1,"175.6 - 204.1 (644)",2487
36013,"""Chautauqua, (NY)""",226.6,"204.2 - 242.8 (644)",2927
36015,"""Chemung, (NY)""",259,"242.9 - 651.5 (644)",4468
36017,"""Chenango, (NY)""",307.8,"242.9 - 651.5 (644)",4251
36023,"""Cortland, (NY)""",185.1,"175.6 - 204.1 (644)",3655
36025,"""Delaware, (NY)""",178.3,"175.6 - 204.1 (644)",4868
36029,"""Erie, (NY)""",204,"175.6 - 204.1 (644)",2594
36033,"""Franklin, (NY)""",219.2,"204.2 - 242.8 (644)",4895
36035,"""Fulton, (NY)""",269.5,"242.9 - 651.5 (644)",3175
36037,"""Genesee, (NY)""",197.1,"175.6 - 204.1 (644)",3936
36039,"""Greene, (NY)""",219.3,"204.2 - 242.8 (644)",2897
36041,"""Hamilton, (NY)""",202.6,"175.6 - 204.1 (644)",2636
36043,"""Herkimer, (NY)""",204.3,"204.2 - 242.8 (644)",3739
36045,"""Jefferson, (NY)""",231.2,"204.2 - 242.8 (644)",3721
36049,"""Lewis, (NY)""",211.3,"204.2 - 242.8 (644)",4740
36051,"""Livingston, (NY)""",150.6,"148.7 - 175.5 (644)",4661
36053,"""Madison, (NY)""",123,"26.6 - 148.6 (644)",2947
36055,"""Monroe, (NY)""",159.6,"148.7 - 175.5 (644)",4458
36057,"""Montgomery, (NY)""",220.7,"204.2 - 242.8 (644)",3207
36063,"""Niagara, (NY)""",254.1,"242.9 - 651.5 (644)",2915
36065,"""Oneida, (NY)""",233.1,"204.2 - 242.8 (644)",2875
36067,"""Onondaga, (NY)""",176.8,"175.6 - 204.1 (644)",2345
36069,"""Ontario, (NY)""",170.3,"148.7 - 175.5 (644)",3770
36071,"""Orange, (NY)""",195.8,"175.6 - 204.1 (644)",2463
36073,"""Orleans, (NY)""",246.9,"242.9 - 651.5 (644)",3886
36075,"""Oswego, (NY)""",236,"204.2 - 242.8 (644)",2570
36077,"""Otsego, (NY)""",184,"175.6 - 204.1 (644)",5048
36085,"""Richmond, (NY)""",379.1,"242.9 - 651.5 (644)",2528
36089,"""St. Lawrence, (NY)""",252.7,"242.9 - 651.5 (644)",4955
36095,"""Schoharie, (NY)""",180.4,"175.6 - 204.1 (644)",4056
36097,"""Schuyler, (NY)""",233.7,"204.2 - 242.8 (644)",5797
36099,"""Seneca, (NY)""",194.1,"175.6 - 204.1 (644)",3732
36101,"""Steuben, (NY)""",214.8,"204.2 - 242.8 (644)",3942
36105,"""Sullivan, (NY)""",199.9,"175.6 - 204.1 (644)",2576
36107,"""Tioga, (NY)""",136.8,"26.6 - 148.6 (644)",3843
36109,"""Tompkins, (NY)""",136.2,"26.6 - 148.6 (644)",3591
36111,"""Ulster, (NY)""",171,"148.7 - 175.5 (644)",2584
36117,"""Wayne, (NY)""",175.9,"175.6 - 204.1 (644)",3594
36121,"""Wyoming, (NY)""",206.2,"204.2 - 242.8 (644)",3281
36123,"""Yates, (NY)""",183.2,"175.6 - 204.1 (644)",3688
42001,"""Adams, (PA)""",221.8,"204.2 - 242.8 (644)",3689
42003,"""Allegheny, (PA)""",223.1,"204.2 - 242.8 (644)",3447
42005,"""Armstrong, (PA)""",188.4,"175.6 - 204.1 (644)",3749
42007,"""Beaver, (PA)""",201.1,"175.6 - 204.1 (644)",3190
42009,"""Bedford, (PA)""",212.4,"204.2 - 242.8 (644)",3457
42011,"""Berks, (PA)""",205,"204.2 - 242.8 (644)",3582
42013,"""Blair, (PA)""",172,"148.7 - 175.5 (644)",3545
42015,"""Bradford, (PA)""",158.6,"148.7 - 175.5 (644)",4240
42017,"""Bucks, (PA)""",124.3,"26.6 - 148.6 (644)",2891
42019,"""Butler, (PA)""",169.1,"148.7 - 175.5 (644)",3694
42021,"""Cambria, (PA)""",199.7,"175.6 - 204.1 (644)",3010
42023,"""Cameron, (PA)""",254.3,"242.9 - 651.5 (644)",6212
42025,"""Carbon, (PA)""",172.5,"148.7 - 175.5 (644)",3542
42027,"""Centre, (PA)""",109.2,"26.6 - 148.6 (644)",3057
42029,"""Chester, (PA)""",166,"148.7 - 175.5 (644)",3063
42031,"""Clarion, (PA)""",179.9,"175.6 - 204.1 (644)",5227
42033,"""Clearfield, (PA)""",230.8,"204.2 - 242.8 (644)",4587
42035,"""Clinton, (PA)""",291.7,"242.9 - 651.5 (644)",4415
42037,"""Columbia, (PA)""",173.1,"148.7 - 175.5 (644)",4371
42039,"""Crawford, (PA)""",221.2,"204.2 - 242.8 (644)",4314
42041,"""Cumberland, (PA)""",174.6,"148.7 - 175.5 (644)",3064
42043,"""Dauphin, (PA)""",159.2,"148.7 - 175.5 (644)",3349
42045,"""Delaware, (PA)""",179.6,"175.6 - 204.1 (644)",3117
42047,"""Elk, (PA)""",220,"204.2 - 242.8 (644)",5768
42049,"""Erie, (PA)""",161.7,"148.7 - 175.5 (644)",3581
42051,"""Fayette, (PA)""",265.5,"242.9 - 651.5 (644)",3745
42053,"""Forest, (PA)""",202.8,"175.6 - 204.1 (644)",4040
42055,"""Franklin, (PA)""",166.2,"148.7 - 175.5 (644)",3108
42057,"""Fulton, (PA)""",222.1,"204.2 - 242.8 (644)",6373
42059,"""Greene, (PA)""",222.4,"204.2 - 242.8 (644)",3960
42061,"""Huntingdon, (PA)""",172.1,"148.7 - 175.5 (644)",4096
42063,"""Indiana, (PA)""",199.3,"175.6 - 204.1 (644)",4110
42065,"""Jefferson, (PA)""",199.2,"175.6 - 204.1 (644)",4930
42067,"""Juniata, (PA)""",173.8,"148.7 - 175.5 (644)",3304
42069,"""Lackawanna, (PA)""",222,"204.2 - 242.8 (644)",2576
42071,"""Lancaster, (PA)""",158.1,"148.7 - 175.5 (644)",3289
42073,"""Lawrence, (PA)""",209.5,"204.2 - 242.8 (644)",3896
42075,"""Lebanon, (PA)""",162,"148.7 - 175.5 (644)",3531
42077,"""Lehigh, (PA)""",136,"26.6 - 148.6 (644)",3568
42079,"""Luzerne, (PA)""",232.4,"204.2 - 242.8 (644)",3211
42081,"""Lycoming, (PA)""",170.8,"148.7 - 175.5 (644)",4095
42083,"""McKean, (PA)""",239.7,"204.2 - 242.8 (644)",4701
42085,"""Mercer, (PA)""",242.1,"204.2 - 242.8 (644)",3866
42087,"""Mifflin, (PA)""",174.2,"148.7 - 175.5 (644)",3538
42089,"""Monroe, (PA)""",160,"148.7 - 175.5 (644)",4026
42091,"""Montgomery, (PA)""",158.6,"148.7 - 175.5 (644)",3198
42093,"""Montour, (PA)""",135.5,"26.6 - 148.6 (644)",4817
42095,"""Northampton, (PA)""",144.8,"26.6 - 148.6 (644)",4076
42097,"""Northumberland, (PA)""",246.3,"242.9 - 651.5 (644)",4519
42099,"""Perry, (PA)""",180.7,"175.6 - 204.1 (644)",2617
42101,"""Philadelphia, (PA)""",218.8,"204.2 - 242.8 (644)",3206
42103,"""Pike, (PA)""",190.8,"175.6 - 204.1 (644)",2895
42105,"""Potter, (PA)""",143,"26.6 - 148.6 (644)",7264
42107,"""Schuylkill, (PA)""",340.3,"242.9 - 651.5 (644)",3053
42109,"""Snyder, (PA)""",144.5,"26.6 - 148.6 (644)",4073
42111,"""Somerset, (PA)""",215.9,"204.2 - 242.8 (644)",3703
42113,"""Sullivan, (PA)""",200.4,"175.6 - 204.1 (644)",4024
42115,"""Susquehanna, (PA)""",197.5,"175.6 - 204.1 (644)",3567
42117,"""Tioga, (PA)""",192.8,"175.6 - 204.1 (644)",6175
42119,"""Union, (PA)""",171.1,"148.7 - 175.5 (644)",4251
42121,"""Venango, (PA)""",185.9,"175.6 - 204.1 (644)",3856
42123,"""Warren, (PA)""",217.4,"204.2 - 242.8 (644)",4365
42125,"""Washington, (PA)""",194.9,"175.6 - 204.1 (644)",3611
42127,"""Wayne, (PA)""",209.6,"204.2 - 242.8 (644)",3414
42129,"""Westmoreland, (PA)""",203.1,"175.6 - 204.1 (644)",3309
42131,"""Wyoming, (PA)""",208.4,"204.2 - 242.8 (644)",2876
42133,"""York, (PA)""",170.4,"148.7 - 175.5 (644)",3492
51013,"""Arlington, (VA)""",91.4,"26.6 - 148.6 (644)",2821
51043,"""Clarke, (VA)""",171,"148.7 - 175.5 (644)",2470
51047,"""Culpeper, (VA)""",139.3,"26.6 - 148.6 (644)",4436
51059,"""Fairfax County, (VA)""",82.7,"26.6 - 148.6 (644)",2430
51061,"""Fauquier, (VA)""",116.9,"26.6 - 148.6 (644)",3240
51069,"""Frederick, (VA)""",155.6,"148.7 - 175.5 (644)",2642
51091,"""Highland, (VA)""",149,"148.7 - 175.5 (644)",5624
51107,"""Loudoun, (VA)""",100,"26.6 - 148.6 (644)",2557
51113,"""Madison, (VA)""",158.4,"148.7 - 175.5 (644)",3504
51139,"""Page, (VA)""",179.1,"175.6 - 204.1 (644)",5802
51153,"""Prince William, (VA)""",93.6,"26.6 - 148.6 (644)",2598
51157,"""Rappahannock, (VA)""",130.3,"26.6 - 148.6 (644)",3866
51165,"""Rockingham, (VA)""",128.7,"26.6 - 148.6 (644)",4322
51171,"""Shenandoah, (VA)""",149,"148.7 - 175.5 (644)",4238
51179,"""Stafford, (VA)""",128.2,"26.6 - 148.6 (644)",2646
51187,"""Warren, (VA)""",170.8,"148.7 - 175.5 (644)",3362
51510,"""Alexandria, (VA)""",107.9,"26.6 - 148.6 (644)",2582
51600,"""Fairfax City, (VA)""",124.5,"26.6 - 148.6 (644)",2259
51610,"""Falls Church, (VA)""",86.8,"26.6 - 148.6 (644)",2360
51660,"""Harrisonburg, (VA)""",169.8,"148.7 - 175.5 (644)",4721
51683,"""Manassas, (VA)""",134,"26.6 - 148.6 (644)",3087
51685,"""Manassas Park, (VA)""",87.7,"26.6 - 148.6 (644)",2490
51840,"""Winchester, (VA)""",154.3,"148.7 - 175.5 (644)",2549
54001,"""Barbour, (WV)""",221.7,"204.2 - 242.8 (644)",5045
54003,"""Berkeley, (WV)""",191.6,"175.6 - 204.1 (644)",3329
54009,"""Brooke, (WV)""",305.5,"242.9 - 651.5 (644)",4592
54023,"""Grant, (WV)""",221.7,"204.2 - 242.8 (644)",5198
54027,"""Hampshire, (WV)""",207.1,"204.2 - 242.8 (644)",4666
54029,"""Hancock, (WV)""",342.6,"242.9 - 651.5 (644)",4523
54031,"""Hardy, (WV)""",180.2,"175.6 - 204.1 (644)",4023
54033,"""Harrison, (WV)""",301,"242.9 - 651.5 (644)",4104
54037,"""Jefferson, (WV)""",216,"204.2 - 242.8 (644)",4067
54041,"""Lewis, (WV)""",312.9,"242.9 - 651.5 (644)",4693
54049,"""Marion, (WV)""",354.3,"242.9 - 651.5 (644)",4636
54057,"""Mineral, (WV)""",232.7,"204.2 - 242.8 (644)",4867
54061,"""Monongalia, (WV)""",230.2,"204.2 - 242.8 (644)",5043
54065,"""Morgan, (WV)""",170.8,"148.7 - 175.5 (644)",4603
54071,"""Pendleton, (WV)""",151.6,"148.7 - 175.5 (644)",4162
54075,"""Pocahontas, (WV)""",195.5,"175.6 - 204.1 (644)",5745
54077,"""Preston, (WV)""",253.9,"242.9 - 651.5 (644)",5327
54083,"""Randolph, (WV)""",246.2,"242.9 - 651.5 (644)",5095
54091,"""Taylor, (WV)""",235.3,"204.2 - 242.8 (644)",5769
54093,"""Tucker, (WV)""",236.7,"204.2 - 242.8 (644)",5183
54097,"""Upshur, (WV)""",255.5,"242.9 - 651.5 (644)",5243
54101,"""Webster, (WV)""",266.4,"242.9 - 651.5 (644)",7249
09001,"""Fairfield, (CT)""",144.7,"26.6 - 148.6 (644)",4006
09003,"""Hartford, (CT)""",147,"26.6 - 148.6 (644)",2804
09005,"""Litchfield, (CT)""",150.1,"148.7 - 175.5 (644)",3595
09007,"""Middlesex, (CT)""",145.8,"26.6 - 148.6 (644)",3362
09009,"""New Haven, (CT)""",145.8,"26.6 - 148.6 (644)",3785
09011,"""New London, (CT)""",145.2,"26.6 - 148.6 (644)",3494
09013,"""Tolland, (CT)""",165.8,"148.7 - 175.5 (644)",2937
09015,"""Windham, (CT)""",214,"204.2 - 242.8 (644)",3790
23001,"""Androscoggin, (ME)""",153.6,"148.7 - 175.5 (644)",4924
23005,"""Cumberland, (ME)""",123.7,"26.6 - 148.6 (644)",3783
23011,"""Kennebec, (ME)""",155.4,"148.7 - 175.5 (644)",4633
23013,"""Knox, (ME)""",165.4,"148.7 - 175.5 (644)",5470
23015,"""Lincoln, (ME)""",158,"148.7 - 175.5 (644)",5993
23017,"""Oxford, (ME)""",141.6,"26.6 - 148.6 (644)",6702
23023,"""Sagadahoc, (ME)""",142.7,"26.6 - 148.6 (644)",5298
23027,"""Waldo, (ME)""",177.6,"175.6 - 204.1 (644)",6468
23031,"""York, (ME)""",129.1,"26.6 - 148.6 (644)",3943
25001,"""Barnstable, (MA)""",127.1,"26.6 - 148.6 (644)",3554
25003,"""Berkshire, (MA)""",145.5,"26.6 - 148.6 (644)",4800
25005,"""Bristol, (MA)""",159.1,"148.7 - 175.5 (644)",3577
25007,"""Dukes, (MA)""",120.3,"26.6 - 148.6 (644)",7337
25009,"""Essex, (MA)""",137.8,"26.6 - 148.6 (644)",3833
25011,"""Franklin, (MA)""",141.2,"26.6 - 148.6 (644)",3590
25013,"""Hampden, (MA)""",150.9,"148.7 - 175.5 (644)",3453
25015,"""Hampshire, (MA)""",135.2,"26.6 - 148.6 (644)",3524
25017,"""Middlesex, (MA)""",126,"26.6 - 148.6 (644)",4060
25019,"""Nantucket, (MA)""",125.7,"26.6 - 148.6 (644)",3640
25021,"""Norfolk, (MA)""",118.3,"26.6 - 148.6 (644)",3881
25023,"""Plymouth, (MA)""",127.8,"26.6 - 148.6 (644)",3685
25025,"""Suffolk, (MA)""",118,"26.6 - 148.6 (644)",4567
25027,"""Worcester, (MA)""",153.1,"148.7 - 175.5 (644)",3989
33001,"""Belknap, (NH)""",175.5,"148.7 - 175.5 (644)",4571
33003,"""Carroll, (NH)""",149.4,"148.7 - 175.5 (644)",6088
33005,"""Cheshire, (NH)""",158.9,"148.7 - 175.5 (644)",4969
33009,"""Grafton, (NH)""",166.2,"148.7 - 175.5 (644)",6072
33011,"""Hillsborough, (NH)""",150.6,"148.7 - 175.5 (644)",3951
33013,"""Merrimack, (NH)""",164.1,"148.7 - 175.5 (644)",3908
33015,"""Rockingham, (NH)""",146.2,"26.6 - 148.6 (644)",3868
33017,"""Strafford, (NH)""",156.4,"148.7 - 175.5 (644)",4292
33019,"""Sullivan, (NH)""",170.3,"148.7 - 175.5 (644)",6520
34017,"""Hudson, (NJ)""",166.3,"148.7 - 175.5 (644)",2646
36001,"""Albany, (NY)""",185.5,"175.6 - 204.1 (644)",2223
36005,"""Bronx, (NY)""",270.4,"242.9 - 651.5 (644)",2388
36021,"""Columbia, (NY)""",213.7,"204.2 - 242.8 (644)",3376
36027,"""Dutchess, (NY)""",209.6,"204.2 - 242.8 (644)",2703
36031,"""Essex, (NY)""",175.2,"148.7 - 175.5 (644)",5322
36047,"""Kings, (NY)""",283,"242.9 - 651.5 (644)",2296
36059,"""Nassau, (NY)""",270.1,"242.9 - 651.5 (644)",2623
36061,"""New York, (NY)""",187.7,"175.6 - 204.1 (644)",2913
36079,"""Putnam, (NY)""",208.4,"204.2 - 242.8 (644)",3056
36081,"""Queens, (NY)""",274,"242.9 - 651.5 (644)",2199
36083,"""Rensselaer, (NY)""",194.5,"175.6 - 204.1 (644)",2831
36087,"""Rockland, (NY)""",186.4,"175.6 - 204.1 (644)",3159
36091,"""Saratoga, (NY)""",160.8,"148.7 - 175.5 (644)",3151
36093,"""Schenectady, (NY)""",194.2,"175.6 - 204.1 (644)",2280
36103,"""Suffolk, (NY)""",226.5,"204.2 - 242.8 (644)",2595
36113,"""Warren, (NY)""",166.4,"148.7 - 175.5 (644)",3880
36115,"""Washington, (NY)""",191.1,"175.6 - 204.1 (644)",4172
36119,"""Westchester, (NY)""",188.3,"175.6 - 204.1 (644)",2871
44001,"""Bristol, (RI)""",174,"148.7 - 175.5 (644)",3169
44003,"""Kent, (RI)""",209.4,"204.2 - 242.8 (644)",3163
44005,"""Newport, (RI)""",153.3,"148.7 - 175.5 (644)",3938
44007,"""Providence, (RI)""",208.8,"204.2 - 242.8 (644)",3119
44009,"""Washington, (RI)""",166.5,"148.7 - 175.5 (644)",3392
50001,"""Addison, (VT)""",186.4,"175.6 - 204.1 (644)",6087
50003,"""Bennington, (VT)""",208.7,"204.2 - 242.8 (644)",4539
50005,"""Caledonia, (VT)""",195.4,"175.6 - 204.1 (644)",7548
50007,"""Chittenden, (VT)""",156.3,"148.7 - 175.5 (644)",4672
50015,"""Lamoille, (VT)""",162.8,"148.7 - 175.5 (644)",5615
50017,"""Orange, (VT)""",188.7,"175.6 - 204.1 (644)",6898
50021,"""Rutland, (VT)""",201.7,"175.6 - 204.1 (644)",5428
50023,"""Washington, (VT)""",196.8,"175.6 - 204.1 (644)",5022
50025,"""Windham, (VT)""",189.9,"175.6 - 204.1 (644)",5356
50027,"""Windsor, (VT)""",189.9,"175.6 - 204.1 (644)",6716
23003,"""Aroostook, (ME)""",174.4,"148.7 - 175.5 (644)",6239
23007,"""Franklin, (ME)""",144,"26.6 - 148.6 (644)",4569
23009,"""Hancock, (ME)""",160.2,"148.7 - 175.5 (644)",5886
23019,"""Penobscot, (ME)""",173.7,"148.7 - 175.5 (644)",5637
23021,"""Piscataquis, (ME)""",190.6,"175.6 - 204.1 (644)",7123
23025,"""Somerset, (ME)""",218.9,"204.2 - 242.8 (644)",7036
23029,"""Washington, (ME)""",199.3,"175.6 - 204.1 (644)",7276
26001,"""Alcona, (MI)""",297.8,"242.9 - 651.5 (644)",4718
26003,"""Alger, (MI)""",214.3,"204.2 - 242.8 (644)",5007
26007,"""Alpena, (MI)""",283,"242.9 - 651.5 (644)",4408
26009,"""Antrim, (MI)""",197.4,"175.6 - 204.1 (644)",4079
26013,"""Baraga, (MI)""",254.9,"242.9 - 651.5 (644)",5733
26029,"""Charlevoix, (MI)""",190.3,"175.6 - 204.1 (644)",4953
26031,"""Cheboygan, (MI)""",209.5,"204.2 - 242.8 (644)",4657
26033,"""Chippewa, (MI)""",201.3,"175.6 - 204.1 (644)",5593
26039,"""Crawford, (MI)""",222,"204.2 - 242.8 (644)",4932
26041,"""Delta, (MI)""",244.4,"242.9 - 651.5 (644)",6334
26043,"""Dickinson, (MI)""",181,"175.6 - 204.1 (644)",4804
26047,"""Emmet, (MI)""",179.3,"175.6 - 204.1 (644)",3900
26053,"""Gogebic, (MI)""",277.1,"242.9 - 651.5 (644)",7699
26055,"""Grand Traverse, (MI)""",144.6,"26.6 - 148.6 (644)",3798
26061,"""Houghton, (MI)""",236.7,"204.2 - 242.8 (644)",6218
26071,"""Iron, (MI)""",311.5,"242.9 - 651.5 (644)",7274
26079,"""Kalkaska, (MI)""",251.5,"242.9 - 651.5 (644)",5104
26083,"""Keweenaw, (MI)""",226.1,"204.2 - 242.8 (644)",8312
26089,"""Leelanau, (MI)""",134.4,"26.6 - 148.6 (644)",3754
26095,"""Luce, (MI)""",193.9,"175.6 - 204.1 (644)",8068
26097,"""Mackinac, (MI)""",197.9,"175.6 - 204.1 (644)",5209
26103,"""Marquette, (MI)""",222.5,"204.2 - 242.8 (644)",4275
26109,"""Menominee, (MI)""",284.7,"242.9 - 651.5 (644)",5319
26119,"""Montmorency, (MI)""",253.3,"242.9 - 651.5 (644)",3927
26131,"""Ontonagon, (MI)""",276.7,"242.9 - 651.5 (644)",6108
26135,"""Oscoda, (MI)""",275.9,"242.9 - 651.5 (644)",4406
26137,"""Otsego, (MI)""",210.6,"204.2 - 242.8 (644)",5285
26141,"""Presque Isle, (MI)""",270.1,"242.9 - 651.5 (644)",3778
26153,"""Schoolcraft, (MI)""",203.8,"175.6 - 204.1 (644)",7553
27001,"""Aitkin, (MN)""",142.3,"26.6 - 148.6 (644)",8312
27003,"""Anoka, (MN)""",97.5,"26.6 - 148.6 (644)",2970
27017,"""Carlton, (MN)""",153.4,"148.7 - 175.5 (644)",5744
27025,"""Chisago, (MN)""",126.1,"26.6 - 148.6 (644)",4315
27031,"""Cook, (MN)""",91.4,"26.6 - 148.6 (644)",4489
27037,"""Dakota, (MN)""",91,"26.6 - 148.6 (644)",2969
27053,"""Hennepin, (MN)""",96.7,"26.6 - 148.6 (644)",3172
27059,"""Isanti, (MN)""",124.2,"26.6 - 148.6 (644)",3479
27065,"""Kanabec, (MN)""",137,"26.6 - 148.6 (644)",6052
27075,"""Lake, (MN)""",131.3,"26.6 - 148.6 (644)",5339
27095,"""Mille Lacs, (MN)""",132.8,"26.6 - 148.6 (644)",6284
27115,"""Pine, (MN)""",138.9,"26.6 - 148.6 (644)",6459
27123,"""Ramsey, (MN)""",106.2,"26.6 - 148.6 (644)",3151
27137,"""St. Louis, (MN)""",135.2,"26.6 - 148.6 (644)",5501
27139,"""Scott, (MN)""",92,"26.6 - 148.6 (644)",3597
27163,"""Washington, (MN)""",99.2,"26.6 - 148.6 (644)",3124
33007,"""Coos, (NH)""",195.8,"175.6 - 204.1 (644)",7239
36019,"""Clinton, (NY)""",185,"175.6 - 204.1 (644)",4518
50009,"""Essex, (VT)""",195.5,"175.6 - 204.1 (644)",7453
50011,"""Franklin, (VT)""",243.3,"242.9 - 651.5 (644)",4797
50013,"""Grand Isle, (VT)""",166.3,"148.7 - 175.5 (644)",4224
50019,"""Orleans, (VT)""",217.2,"204.2 - 242.8 (644)",7429
55003,"""Ashland, (WI)""",156.7,"148.7 - 175.5 (644)",6387
55005,"""Barron, (WI)""",176,"175.6 - 204.1 (644)",6961
55007,"""Bayfield, (WI)""",152.7,"148.7 - 175.5 (644)",7233
55013,"""Burnett, (WI)""",149.6,"148.7 - 175.5 (644)",7495
55017,"""Chippewa, (WI)""",170.8,"148.7 - 175.5 (644)",4091
55019,"""Clark, (WI)""",173.1,"148.7 - 175.5 (644)",5056
55029,"""Door, (WI)""",214.5,"204.2 - 242.8 (644)",6925
55031,"""Douglas, (WI)""",159.7,"148.7 - 175.5 (644)",6529
55033,"""Dunn, (WI)""",154.4,"148.7 - 175.5 (644)",6029
55035,"""Eau Claire, (WI)""",151.8,"148.7 - 175.5 (644)",3436
55037,"""Florence, (WI)""",209.4,"204.2 - 242.8 (644)",5359
55041,"""Forest, (WI)""",195.8,"175.6 - 204.1 (644)",4918
55051,"""Iron, (WI)""",211.1,"204.2 - 242.8 (644)",4452
55067,"""Langlade, (WI)""",175.9,"175.6 - 204.1 (644)",8023
55069,"""Lincoln, (WI)""",186.3,"175.6 - 204.1 (644)",4606
55073,"""Marathon, (WI)""",157.2,"148.7 - 175.5 (644)",2907
55075,"""Marinette, (WI)""",231.8,"204.2 - 242.8 (644)",4291
55078,"""Menominee, (WI)""",196.2,"175.6 - 204.1 (644)",4484
55083,"""Oconto, (WI)""",207.1,"204.2 - 242.8 (644)",5198
55085,"""Oneida, (WI)""",194.2,"175.6 - 204.1 (644)",3566
55093,"""Pierce, (WI)""",140.9,"26.6 - 148.6 (644)",5436
55095,"""Polk, (WI)""",156,"148.7 - 175.5 (644)",7831
55099,"""Price, (WI)""",214.7,"204.2 - 242.8 (644)",5188
55107,"""Rusk, (WI)""",172,"148.7 - 175.5 (644)",5409
55109,"""St. Croix, (WI)""",119.2,"26.6 - 148.6 (644)",7358
55113,"""Sawyer, (WI)""",215.6,"204.2 - 242.8 (644)",5318
55115,"""Shawano, (WI)""",180.2,"175.6 - 204.1 (644)",4667
55119,"""Taylor, (WI)""",163.3,"148.7 - 175.5 (644)",6684
55125,"""Vilas, (WI)""",202.8,"175.6 - 204.1 (644)",3004
55129,"""Washburn, (WI)""",189.9,"175.6 - 204.1 (644)",7107
60000,"""American Samoa, (AS)""",190.9,"175.6 - 204.1 (644)",-9999
66010,"""Guam, (GU)""",501.8,"242.9 - 651.5 (644)",2197
69000,"""Mariana Islands, (MP)""",228.4,"204.2 - 242.8 (644)",-9999
72001,"""Adjuntas, (PR)""",151,"148.7 - 175.5 (644)",1046
72003,"""Aguada, (PR)""",139.6,"26.6 - 148.6 (644)",1618
72005,"""Aguadilla, (PR)""",140.9,"26.6 - 148.6 (644)",813
72007,"""Aguas Buenas, (PR)""",123.5,"26.6 - 148.6 (644)",1362
72009,"""Aibonito, (PR)""",148.6,"26.6 - 148.6 (644)",1325
72011,"""Anasco, (PR)""",134.3,"26.6 - 148.6 (644)",2605
72013,"""Arecibo, (PR)""",125.1,"26.6 - 148.6 (644)",1037
72015,"""Arroyo, (PR)""",139.1,"26.6 - 148.6 (644)",1274
72017,"""Barceloneta, (PR)""",131.7,"26.6 - 148.6 (644)",1498
