"cnty_fips","display_name","Value","theme_range","dm_prev_adj","ob_prev_adj","ltpia_prev_adj"
48039,"""Brazoria, (TX)""",189.5,"175.6 - 204.1 (644)",10.1,27.8,27.8
48041,"""Brazos, (TX)""",142.2,"26.6 - 148.6 (644)",9.7,29.2,20.8
48043,"""Brewster, (TX)""",120.8,"26.6 - 148.6 (644)",10.2,25.6,25.4
48047,"""Brooks, (TX)""",207.9,"204.2 - 242.8 (644)",10.6,37.2,24.8
48049,"""Brown, (TX)""",187.1,"175.6 - 204.1 (644)",10.5,39.4,32.3
48051,"""Burleson, (TX)""",293.5,"242.9 - 651.5 (644)",3.6,38.9,23.5
48053,"""Burnet, (TX)""",127.7,"26.6 - 148.6 (644)",15.2,31.5,25.6
48055,"""Caldwell, (TX)""",226.3,"204.2 - 242.8 (644)",9.9,39.2,26.8
48057,"""Calhoun, (TX)""",218.1,"204.2 - 242.8 (644)",12,30.5,21.9
48061,"""Cameron, (TX)""",211.5,"204.2 - 242.8 (644)",10,30.9,24.1
48071,"""Chambers, (TX)""",221.3,"204.2 - 242.8 (644)",7.6,27.5,26
48073,"""Cherokee, (TX)""",220.7,"204.2 - 242.8 (644)",12.3,43.2,32.8
48081,"""Coke, (TX)""",139.1,"26.6 - 148.6 (644)",7,28.5,27.4
48083,"""Coleman, (TX)""",270.4,"242.9 - 651.5 (644)",14.5,23.9,24.5
48089,"""Colorado, (TX)""",249.4,"242.9 - 651.5 (644)",8.1,26.3,30.9
48091,"""Comal, (TX)""",165.9,"148.7 - 175.5 (644)",4.2,30.2,19.8
48093,"""Comanche, (TX)""",303,"242.9 - 651.5 (644)",12.4,25.6,23.5
48095,"""Concho, (TX)""",166.2,"148.7 - 175.5 (644)",5.2,28.2,24.9
48099,"""Coryell, (TX)""",238.6,"204.2 - 242.8 (644)",11.3,42.1,25.2
48103,"""Crane, (TX)""",217.4,"204.2 - 242.8 (644)",7.8,24.9,19.4
48105,"""Crockett, (TX)""",495.7,"242.9 - 651.5 (644)",4.2,26.6,20.9
48109,"""Culberson, (TX)""",211.2,"204.2 - 242.8 (644)",13.4,35.2,23.8
48123,"""DeWitt, (TX)""",205.3,"204.2 - 242.8 (644)",13.5,26.2,32.6
48127,"""Dimmit, (TX)""",156.3,"148.7 - 175.5 (644)",4.8,32.6,29.4
48131,"""Duval, (TX)""",260.7,"242.9 - 651.5 (644)",10.3,25.8,22.4
48135,"""Ector, (TX)""",305.2,"242.9 - 651.5 (644)",8.2,32.2,30.7
48137,"""Edwards, (TX)""",181.2,"175.6 - 204.1 (644)",8.9,26.4,25.9
48141,"""El Paso, (TX)""",157,"148.7 - 175.5 (644)",9.5,28.5,20.9
48145,"""Falls, (TX)""",226.6,"204.2 - 242.8 (644)",14.1,39.7,34.8
48149,"""Fayette, (TX)""",250.4,"242.9 - 651.5 (644)",13.1,20.5,21.9
48157,"""Fort Bend, (TX)""",124.2,"26.6 - 148.6 (644)",7.4,28.7,21.3
48161,"""Freestone, (TX)""",232.7,"204.2 - 242.8 (644)",17,34.9,38.2
48163,"""Frio, (TX)""",250.3,"242.9 - 651.5 (644)",4.5,25.1,24.4
48167,"""Galveston, (TX)""",162.4,"148.7 - 175.5 (644)",10.7,33.6,27
48171,"""Gillespie, (TX)""",165.7,"148.7 - 175.5 (644)",2.3,28.8,27.1
48173,"""Glasscock, (TX)""",260.8,"242.9 - 651.5 (644)",9.8,23,21.3
48175,"""Goliad, (TX)""",193.1,"175.6 - 204.1 (644)",6,27.1,28.1
48177,"""Gonzales, (TX)""",212.9,"204.2 - 242.8 (644)",22.3,30,25.4
48185,"""Grimes, (TX)""",225.9,"204.2 - 242.8 (644)",12.9,36.9,34.5
48187,"""Guadalupe, (TX)""",198.9,"175.6 - 204.1 (644)",9.4,33.7,22.6
48193,"""Hamilton, (TX)""",163.6,"148.7 - 175.5 (644)",13.2,24.4,26.1
48199,"""Hardin, (TX)""",217.4,"204.2 - 242.8 (644)",6.5,37.6,28.6
48201,"""Harris, (TX)""",171,"148.7 - 175.5 (644)",10.3,27.6,22.9
48209,"""Hays, (TX)""",148.3,"26.6 - 148.6 (644)",8.5,30,19.6
48215,"""Hidalgo, (TX)""",206.9,"204.2 - 242.8 (644)",11.3,34.4,21.7
48217,"""Hill, (TX)""",253.7,"242.9 - 651.5 (644)",8.1,32.4,36.3
48225,"""Houston, (TX)""",276.8,"242.9 - 651.5 (644)",9.2,24.3,30.3
48229,"""Hudspeth, (TX)""",160.7,"148.7 - 175.5 (644)",16.1,34.4,25.1
48235,"""Irion, (TX)""",221.9,"204.2 - 242.8 (644)",5.2,24.1,23.8
48239,"""Jackson, (TX)""",219.4,"204.2 - 242.8 (644)",14.9,33.4,24.7
48241,"""Jasper, (TX)""",239.2,"204.2 - 242.8 (644)",9.7,41.6,26.8
48243,"""Jeff Davis, (TX)""",139.1,"26.6 - 148.6 (644)",5.4,25.6,21.2
48245,"""Jefferson, (TX)""",224.5,"204.2 - 242.8 (644)",13.4,34.9,31.6
48247,"""Jim Hogg, (TX)""",194.5,"175.6 - 204.1 (644)",7.3,24.4,19.4
48249,"""Jim Wells, (TX)""",362.2,"242.9 - 651.5 (644)",12.2,32.2,25.4
48255,"""Karnes, (TX)""",216.8,"204.2 - 242.8 (644)",3.4,28.7,20.8
48259,"""Kendall, (TX)""",173,"148.7 - 175.5 (644)",4.9,22.3,22.4
48261,"""Kenedy, (TX)""",209.8,"204.2 - 242.8 (644)",7.2,22.5,19.4
48265,"""Kerr, (TX)""",148.5,"26.6 - 148.6 (644)",17.3,23.7,23.9
48267,"""Kimble, (TX)""",224.8,"204.2 - 242.8 (644)",5,30.3,25.3
48271,"""Kinney, (TX)""",157.8,"148.7 - 175.5 (644)",4.2,27.2,20.7
48273,"""Kleberg, (TX)""",299.9,"242.9 - 651.5 (644)",6,34.2,21.6
48281,"""Lampasas, (TX)""",159,"148.7 - 175.5 (644)",4.5,29.7,23.9
48283,"""La Salle, (TX)""",216,"204.2 - 242.8 (644)",9.5,29.8,24.8
48285,"""Lavaca, (TX)""",252.7,"242.9 - 651.5 (644)",16.3,35.9,31.5
48287,"""Lee, (TX)""",158.6,"148.7 - 175.5 (644)",13.5,41.5,33.5
48289,"""Leon, (TX)""",141.9,"26.6 - 148.6 (644)",16.6,34,25.7
48291,"""Liberty, (TX)""",314.6,"242.9 - 651.5 (644)",19,33.7,37.9
48293,"""Limestone, (TX)""",223.2,"204.2 - 242.8 (644)",21.4,29.3,28.7
48297,"""Live Oak, (TX)""",163.5,"148.7 - 175.5 (644)",12.8,28.6,20.4
48299,"""Llano, (TX)""",144.6,"26.6 - 148.6 (644)",7.7,25.7,23.9
48301,"""Loving, (TX)""",288,"242.9 - 651.5 (644)",4.3,27.9,22.6
48307,"""McCulloch, (TX)""",176.2,"175.6 - 204.1 (644)",10.7,35.4,29.9
48309,"""McLennan, (TX)""",224.1,"204.2 - 242.8 (644)",9.3,32.8,23.2
48311,"""McMullen, (TX)""",188.8,"175.6 - 204.1 (644)",9.1,26,28.3
48313,"""Madison, (TX)""",225.5,"204.2 - 242.8 (644)",13.1,27.2,28.3
48319,"""Mason, (TX)""",153,"148.7 - 175.5 (644)",8.8,25.4,21.1
48321,"""Matagorda, (TX)""",217.8,"204.2 - 242.8 (644)",8.4,37.8,32.6
48323,"""Maverick, (TX)""",138.3,"26.6 - 148.6 (644)",16.4,38.3,29.4
48325,"""Medina, (TX)""",200.4,"175.6 - 204.1 (644)",11.1,33.7,24.6
48327,"""Menard, (TX)""",214.9,"204.2 - 242.8 (644)",10.2,34.2,22.4
48329,"""Midland, (TX)""",229.7,"204.2 - 242.8 (644)",6.7,34.4,25.6
48331,"""Milam, (TX)""",220,"204.2 - 242.8 (644)",11.7,35.5,29.3
48333,"""Mills, (TX)""",166.4,"148.7 - 175.5 (644)",4.4,29.6,26.5
48339,"""Montgomery, (TX)""",146.9,"26.6 - 148.6 (644)",8.3,25.8,21.8
48347,"""Nacogdoches, (TX)""",199.2,"175.6 - 204.1 (644)",14.7,35.6,28.4
48349,"""Navarro, (TX)""",228.8,"204.2 - 242.8 (644)",8.5,30.3,23.8
48351,"""Newton, (TX)""",324.3,"242.9 - 651.5 (644)",10.1,36.6,26.6
48355,"""Nueces, (TX)""",172.5,"148.7 - 175.5 (644)",12.5,32.7,24.6
48361,"""Orange, (TX)""",292.4,"242.9 - 651.5 (644)",13.7,40.9,36.9
48371,"""Pecos, (TX)""",181.4,"175.6 - 204.1 (644)",10.6,46.4,26
48373,"""Polk, (TX)""",232.7,"204.2 - 242.8 (644)",13.7,44.4,30
48377,"""Presidio, (TX)""",108.7,"26.6 - 148.6 (644)",16.8,29.7,28.5
48383,"""Reagan, (TX)""",245.2,"242.9 - 651.5 (644)",6.2,28.1,19.8
48385,"""Real, (TX)""",178.3,"175.6 - 204.1 (644)",6.9,24.5,23.4
48389,"""Reeves, (TX)""",250.6,"242.9 - 651.5 (644)",7.6,28.5,25.9
48391,"""Refugio, (TX)""",189.1,"175.6 - 204.1 (644)",8.5,20.9,25.4
48395,"""Robertson, (TX)""",250.4,"242.9 - 651.5 (644)",13.8,36.6,33.5
48399,"""Runnels, (TX)""",190.4,"175.6 - 204.1 (644)",12.1,28.7,27
48403,"""Sabine, (TX)""",310.5,"242.9 - 651.5 (644)",5.6,32.4,24.6
48405,"""San Augustine, (TX)""",182.2,"175.6 - 204.1 (644)",20.3,40.1,23.5
48407,"""San Jacinto, (TX)""",182.1,"175.6 - 204.1 (644)",11.6,29.5,24.5
48409,"""San Patricio, (TX)""",184.2,"175.6 - 204.1 (644)",9.6,40.5,33
48411,"""San Saba, (TX)""",157.5,"148.7 - 175.5 (644)",4.8,25.2,25.8
48413,"""Schleicher, (TX)""",95.2,"26.6 - 148.6 (644)",5.1,23,19.7
48419,"""Shelby, (TX)""",240.6,"204.2 - 242.8 (644)",9.2,26.1,29.6
48427,"""Starr, (TX)""",203.3,"175.6 - 204.1 (644)",10.6,38.4,27.6
48431,"""Sterling, (TX)""",227.1,"204.2 - 242.8 (644)",9.5,24.3,22.2
48435,"""Sutton, (TX)""",179.2,"175.6 - 204.1 (644)",6.8,32.6,20.7
48443,"""Terrell, (TX)""",180,"175.6 - 204.1 (644)",8.3,25.6,27.9
48451,"""Tom Green, (TX)""",123,"26.6 - 148.6 (644)",11.6,29.1,24.4
48453,"""Travis, (TX)""",126.9,"26.6 - 148.6 (644)",7.8,22,17
48455,"""Trinity, (TX)""",209.9,"204.2 - 242.8 (644)",26.8,40.4,26.6
48457,"""Tyler, (TX)""",284,"242.9 - 651.5 (644)",5.3,33.5,32.3
48461,"""Upton, (TX)""",297.8,"242.9 - 651.5 (644)",6.5,23.6,21.1
48463,"""Uvalde, (TX)""",201,"175.6 - 204.1 (644)",14.8,31.5,29.6
48465,"""Val Verde, (TX)""",172.7,"148.7 - 175.5 (644)",7.9,25.3,24.1
48469,"""Victoria, (TX)""",174.1,"148.7 - 175.5 (644)",17.1,36.5,29.1
48471,"""Walker, (TX)""",152.7,"148.7 - 175.5 (644)",16,35.9,30.7
48473,"""Waller, (TX)""",204.1,"175.6 - 204.1 (644)",11,36.1,31.5
48475,"""Ward, (TX)""",359,"242.9 - 651.5 (644)",21,42.5,30.1
48477,"""Washington, (TX)""",131.6,"26.6 - 148.6 (644)",13.6,29.5,33.2
48479,"""Webb, (TX)""",180.2,"175.6 - 204.1 (644)",6.9,37.7,29.7
48481,"""Wharton, (TX)""",226.6,"204.2 - 242.8 (644)",13.5,36.8,25.9
48489,"""Willacy, (TX)""",209.5,"204.2 - 242.8 (644)",24.2,40.3,28.6
48491,"""Williamson, (TX)""",135.1,"26.6 - 148.6 (644)",8.8,29.8,19.8
48493,"""Wilson, (TX)""",195.8,"175.6 - 204.1 (644)",11.1,32.9,32.6
48495,"""Winkler, (TX)""",327.3,"242.9 - 651.5 (644)",9.4,37.4,25.3
48505,"""Zapata, (TX)""",179.3,"175.6 - 204.1 (644)",4.4,31.3,19.5
48507,"""Zavala, (TX)""",244,"242.9 - 651.5 (644)",3.8,24.3,19.7
05007,"""Benton, (AR)""",226.1,"204.2 - 242.8 (644)",8.6,29.2,23.5
05033,"""Crawford, (AR)""",292.7,"242.9 - 651.5 (644)",13.2,35.4,29.8
05047,"""Franklin, (AR)""",309.8,"242.9 - 651.5 (644)",11.1,34,35.4
05057,"""Hempstead, (AR)""",283.5,"242.9 - 651.5 (644)",16.4,29,35.4
05061,"""Howard, (AR)""",330.8,"242.9 - 651.5 (644)",10.9,45,28.2
05081,"""Little River, (AR)""",229.5,"204.2 - 242.8 (644)",18.6,38.1,34
05083,"""Logan, (AR)""",284.1,"242.9 - 651.5 (644)",15.8,33,33.4
05087,"""Madison, (AR)""",367.8,"242.9 - 651.5 (644)",10.1,34.6,29.3
05091,"""Miller, (AR)""",180.4,"175.6 - 204.1 (644)",10.8,34.1,39.2
05113,"""Polk, (AR)""",248.9,"242.9 - 651.5 (644)",10.3,34.1,29.5
05127,"""Scott, (AR)""",286.7,"242.9 - 651.5 (644)",15.6,38.6,35.5
05131,"""Sebastian, (AR)""",301,"242.9 - 651.5 (644)",11.1,31.1,29.1
05133,"""Sevier, (AR)""",228.3,"204.2 - 242.8 (644)",13.2,33.2,36.1
05143,"""Washington, (AR)""",381,"242.9 - 651.5 (644)",9.3,29.9,25.7
08001,"""Adams, (CO)""",140,"26.6 - 148.6 (644)",8,27.7,20
08003,"""Alamosa, (CO)""",168.2,"148.7 - 175.5 (644)",6.2,24,23.8
08005,"""Arapahoe, (CO)""",107.5,"26.6 - 148.6 (644)",6.8,21.9,16.5
08009,"""Baca, (CO)""",189.6,"175.6 - 204.1 (644)",11.7,30.8,25.9
08011,"""Bent, (CO)""",206.2,"204.2 - 242.8 (644)",6.8,29.9,23.6
08013,"""Boulder, (CO)""",90.1,"26.6 - 148.6 (644)",4.6,15.1,9.4
08014,"""Broomfield, (CO)""",94,"26.6 - 148.6 (644)",6.5,19.2,12.9
08015,"""Chaffee, (CO)""",118.8,"26.6 - 148.6 (644)",5.2,14.8,16
08017,"""Cheyenne, (CO)""",147.4,"26.6 - 148.6 (644)",10,22.6,29.1
08019,"""Clear Creek, (CO)""",116.9,"26.6 - 148.6 (644)",5.2,20.3,15.8
08021,"""Conejos, (CO)""",158.6,"148.7 - 175.5 (644)",6.3,25.5,24.1
08023,"""Costilla, (CO)""",155.9,"148.7 - 175.5 (644)",9.9,27.6,22.8
08025,"""Crowley, (CO)""",139.6,"26.6 - 148.6 (644)",5.6,30.8,20.5
08027,"""Custer, (CO)""",104.4,"26.6 - 148.6 (644)",4.2,27.8,19
08031,"""Denver, (CO)""",123.8,"26.6 - 148.6 (644)",5.7,17,13.1
08035,"""Douglas, (CO)""",67.2,"26.6 - 148.6 (644)",4.6,19.1,10.7
08037,"""Eagle, (CO)""",56.5,"26.6 - 148.6 (644)",2.6,12.7,12.1
08039,"""Elbert, (CO)""",139,"26.6 - 148.6 (644)",4.8,27,17.7
08041,"""El Paso, (CO)""",143.8,"26.6 - 148.6 (644)",6.5,22.2,16.3
08043,"""Fremont, (CO)""",175.6,"175.6 - 204.1 (644)",6.6,27.5,19.6
08047,"""Gilpin, (CO)""",153.9,"148.7 - 175.5 (644)",4.3,25.8,18.5
08049,"""Grand, (CO)""",90.2,"26.6 - 148.6 (644)",3.9,17.1,14.3
08055,"""Huerfano, (CO)""",126.8,"26.6 - 148.6 (644)",5.1,26.8,19.2
08057,"""Jackson, (CO)""",108.5,"26.6 - 148.6 (644)",6.7,27.3,21.8
08059,"""Jefferson, (CO)""",135.9,"26.6 - 148.6 (644)",5.1,20.1,13.5
08061,"""Kiowa, (CO)""",182.3,"175.6 - 204.1 (644)",6.9,29.6,28.5
08063,"""Kit Carson, (CO)""",144.1,"26.6 - 148.6 (644)",7.6,31.2,19.7
08065,"""Lake, (CO)""",70,"26.6 - 148.6 (644)",7.2,24.4,18
08069,"""Larimer, (CO)""",102.3,"26.6 - 148.6 (644)",4.7,20.1,12.9
08071,"""Las Animas, (CO)""",174.5,"148.7 - 175.5 (644)",7.7,29.3,28.2
08073,"""Lincoln, (CO)""",129.8,"26.6 - 148.6 (644)",7.9,30.1,21.2
08075,"""Logan, (CO)""",155.2,"148.7 - 175.5 (644)",10,38.2,22.8
08087,"""Morgan, (CO)""",127.3,"26.6 - 148.6 (644)",9.1,34.9,20.8
08089,"""Otero, (CO)""",249.8,"242.9 - 651.5 (644)",9.6,35,21.2
08093,"""Park, (CO)""",109.7,"26.6 - 148.6 (644)",3.1,22.6,16.7
08095,"""Phillips, (CO)""",166.9,"148.7 - 175.5 (644)",9.6,31.5,23.5
08099,"""Prowers, (CO)""",164.7,"148.7 - 175.5 (644)",10.8,34,20.2
08101,"""Pueblo, (CO)""",117.8,"26.6 - 148.6 (644)",8.1,29.4,21.1
08105,"""Rio Grande, (CO)""",161.7,"148.7 - 175.5 (644)",6.2,27.1,20.2
08109,"""Saguache, (CO)""",141.1,"26.6 - 148.6 (644)",10.9,28.7,21.9
08115,"""Sedgwick, (CO)""",243.5,"242.9 - 651.5 (644)",8.7,26.6,24.7
08117,"""Summit, (CO)""",61.3,"26.6 - 148.6 (644)",3.3,15.7,10.8
08119,"""Teller, (CO)""",142.3,"26.6 - 148.6 (644)",4.6,20.1,14.4
08121,"""Washington, (CO)""",126.2,"26.6 - 148.6 (644)",11.1,32.3,28.4
08123,"""Weld, (CO)""",111.1,"26.6 - 148.6 (644)",6.9,28.8,18.5
08125,"""Yuma, (CO)""",128.3,"26.6 - 148.6 (644)",7.7,27.3,20.2
19001,"""Adair, (IA)""",217,"204.2 - 242.8 (644)",9.4,31.3,25.2
19003,"""Adams, (IA)""",259.1,"242.9 - 651.5 (644)",11.4,29.7,23
19009,"""Audubon, (IA)""",139.1,"26.6 - 148.6 (644)",6.5,29.6,27.1
19015,"""Boone, (IA)""",206.7,"204.2 - 242.8 (644)",7.8,35.5,23.8
19021,"""Buena Vista, (IA)""",223.1,"204.2 - 242.8 (644)",8.2,33.8,23.2
19025,"""Calhoun, (IA)""",229.4,"204.2 - 242.8 (644)",8.5,36.4,29.1
19027,"""Carroll, (IA)""",167.4,"148.7 - 175.5 (644)",8.1,33.9,24.9
19029,"""Cass, (IA)""",268.2,"242.9 - 651.5 (644)",7.4,34.1,20.5
19035,"""Cherokee, (IA)""",180,"175.6 - 204.1 (644)",10.9,35.1,25.4
19039,"""Clarke, (IA)""",233.7,"204.2 - 242.8 (644)",9.9,36.4,26.2
19041,"""Clay, (IA)""",165.8,"148.7 - 175.5 (644)",9.6,34.9,19.5
19047,"""Crawford, (IA)""",171.9,"148.7 - 175.5 (644)",10.6,33.3,26.1
19049,"""Dallas, (IA)""",164.9,"148.7 - 175.5 (644)",7.7,28.4,20.8
19053,"""Decatur, (IA)""",260.5,"242.9 - 651.5 (644)",16.2,40.9,27.9
19059,"""Dickinson, (IA)""",186.2,"175.6 - 204.1 (644)",9,27.8,21
19063,"""Emmet, (IA)""",214.3,"204.2 - 242.8 (644)",4.9,40.5,24.7
19071,"""Fremont, (IA)""",156.3,"148.7 - 175.5 (644)",7.4,32.1,25
19073,"""Greene, (IA)""",224,"204.2 - 242.8 (644)",16.2,42.3,31.9
19077,"""Guthrie, (IA)""",202.2,"175.6 - 204.1 (644)",5.4,33.4,33.7
19079,"""Hamilton, (IA)""",176.3,"175.6 - 204.1 (644)",9.9,32.7,23
19081,"""Hancock, (IA)""",181.3,"175.6 - 204.1 (644)",4.5,34.3,21.5
19085,"""Harrison, (IA)""",195.2,"175.6 - 204.1 (644)",12.4,40.1,23.7
19091,"""Humboldt, (IA)""",311.8,"242.9 - 651.5 (644)",5,28.7,20.7
19093,"""Ida, (IA)""",241.3,"204.2 - 242.8 (644)",5.8,29.9,28.5
19109,"""Kossuth, (IA)""",238.2,"204.2 - 242.8 (644)",6.1,36.2,24.5
19119,"""Lyon, (IA)""",157.1,"148.7 - 175.5 (644)",13.6,39.4,26
19121,"""Madison, (IA)""",190.3,"175.6 - 204.1 (644)",9.7,36.9,24.3
19129,"""Mills, (IA)""",154.3,"148.7 - 175.5 (644)",5.3,32.3,28.3
19133,"""Monona, (IA)""",385,"242.9 - 651.5 (644)",11.4,38.7,28.6
19137,"""Montgomery, (IA)""",253.9,"242.9 - 651.5 (644)",11,25.1,22.2
19141,"""O'Brien, (IA)""",192.1,"175.6 - 204.1 (644)",6.6,27.8,25
19143,"""Osceola, (IA)""",171.7,"148.7 - 175.5 (644)",5.4,31.4,20.6
19145,"""Page, (IA)""",241.3,"204.2 - 242.8 (644)",13.2,44.5,25.5
19147,"""Palo Alto, (IA)""",198.8,"175.6 - 204.1 (644)",10.5,31.4,25.2
19149,"""Plymouth, (IA)""",132.2,"26.6 - 148.6 (644)",8.4,32.2,27.2
19151,"""Pocahontas, (IA)""",338.8,"242.9 - 651.5 (644)",7.5,37.9,27
19155,"""Pottawattamie, (IA)""",182.6,"175.6 - 204.1 (644)",10.4,41.2,24.6
19159,"""Ringgold, (IA)""",255,"242.9 - 651.5 (644)",6.6,32.7,24.4
19161,"""Sac, (IA)""",224,"204.2 - 242.8 (644)",6.9,29.9,24.1
19165,"""Shelby, (IA)""",149.8,"148.7 - 175.5 (644)",10,34.9,23.6
19167,"""Sioux, (IA)""",110.4,"26.6 - 148.6 (644)",6,28.5,18.4
19173,"""Taylor, (IA)""",237.7,"204.2 - 242.8 (644)",9.3,32,24.6
19175,"""Union, (IA)""",228.4,"204.2 - 242.8 (644)",16.1,41.1,24
19187,"""Webster, (IA)""",268.7,"242.9 - 651.5 (644)",9.6,37.6,23.9
19189,"""Winnebago, (IA)""",209.6,"204.2 - 242.8 (644)",5.5,40,26.8
19193,"""Woodbury, (IA)""",150.1,"148.7 - 175.5 (644)",8.4,35.4,25.7
19197,"""Wright, (IA)""",227.7,"204.2 - 242.8 (644)",5.1,36.8,26
20001,"""Allen, (KS)""",215.5,"204.2 - 242.8 (644)",14.7,38.8,29.2
20003,"""Anderson, (KS)""",194.4,"175.6 - 204.1 (644)",9.3,35.2,24.9
20005,"""Atchison, (KS)""",181.3,"175.6 - 204.1 (644)",9.9,44.3,31.7
20007,"""Barber, (KS)""",223,"204.2 - 242.8 (644)",8.1,26.6,25.6
20009,"""Barton, (KS)""",210.3,"204.2 - 242.8 (644)",10.6,39.1,26.3
20011,"""Bourbon, (KS)""",212.5,"204.2 - 242.8 (644)",9.8,35.1,29.9
20013,"""Brown, (KS)""",251.3,"242.9 - 651.5 (644)",11.3,37.4,31.2
20015,"""Butler, (KS)""",196.7,"175.6 - 204.1 (644)",9,35.3,26.3
20017,"""Chase, (KS)""",187.3,"175.6 - 204.1 (644)",7.8,34.8,22.7
20019,"""Chautauqua, (KS)""",296.7,"242.9 - 651.5 (644)",9.7,32.2,28.6
20021,"""Cherokee, (KS)""",283.7,"242.9 - 651.5 (644)",13,42.4,30
20023,"""Cheyenne, (KS)""",216.3,"204.2 - 242.8 (644)",6.4,32.4,25.1
20025,"""Clark, (KS)""",247.2,"242.9 - 651.5 (644)",9.3,31.8,28.6
20027,"""Clay, (KS)""",156.7,"148.7 - 175.5 (644)",7.7,28.6,26.8
20029,"""Cloud, (KS)""",178.4,"175.6 - 204.1 (644)",8.3,41.1,27.7
20031,"""Coffey, (KS)""",192.8,"175.6 - 204.1 (644)",8.5,38.5,25.6
20033,"""Comanche, (KS)""",228.7,"204.2 - 242.8 (644)",5.7,26,28.8
20035,"""Cowley, (KS)""",198.6,"175.6 - 204.1 (644)",10.8,39.1,26.6
20037,"""Crawford, (KS)""",260,"242.9 - 651.5 (644)",10.6,33.8,27.3
20039,"""Decatur, (KS)""",158.6,"148.7 - 175.5 (644)",8.5,31.4,31
20041,"""Dickinson, (KS)""",205.4,"204.2 - 242.8 (644)",8.9,35.9,29.7
20043,"""Doniphan, (KS)""",223,"204.2 - 242.8 (644)",9,37.4,29.8
20045,"""Douglas, (KS)""",148.9,"148.7 - 175.5 (644)",7.2,28.2,17.4
20047,"""Edwards, (KS)""",226.7,"204.2 - 242.8 (644)",12.1,38.7,26.4
20049,"""Elk, (KS)""",308.5,"242.9 - 651.5 (644)",19.2,33.2,30.1
20051,"""Ellis, (KS)""",168.7,"148.7 - 175.5 (644)",7.1,30,26.3
20053,"""Ellsworth, (KS)""",202.3,"175.6 - 204.1 (644)",9.8,36.9,27.9
20055,"""Finney, (KS)""",150.9,"148.7 - 175.5 (644)",9.2,36.1,28.1
20057,"""Ford, (KS)""",238,"204.2 - 242.8 (644)",8.8,30.7,27
20059,"""Franklin, (KS)""",191,"175.6 - 204.1 (644)",8.1,32.6,24.4
20061,"""Geary, (KS)""",289.9,"242.9 - 651.5 (644)",12.2,38.9,24.5
20063,"""Gove, (KS)""",173.7,"148.7 - 175.5 (644)",10.8,28.4,27.8
20065,"""Graham, (KS)""",162.7,"148.7 - 175.5 (644)",11.6,30.3,31.7
20067,"""Grant, (KS)""",177,"175.6 - 204.1 (644)",8.4,31.6,28
20069,"""Gray, (KS)""",203.6,"175.6 - 204.1 (644)",8.2,31,28.9
20071,"""Greeley, (KS)""",135.9,"26.6 - 148.6 (644)",7.1,27.9,32
20073,"""Greenwood, (KS)""",210.7,"204.2 - 242.8 (644)",10,37.3,29.2
20075,"""Hamilton, (KS)""",153.8,"148.7 - 175.5 (644)",17.2,39.1,26.3
20077,"""Harper, (KS)""",186.4,"175.6 - 204.1 (644)",10,37.1,33.5
20079,"""Harvey, (KS)""",193.2,"175.6 - 204.1 (644)",8.4,31.1,24.6
20081,"""Haskell, (KS)""",167.8,"148.7 - 175.5 (644)",4.3,33.5,28.2
20083,"""Hodgeman, (KS)""",224.1,"204.2 - 242.8 (644)",11.7,35.3,22
20085,"""Jackson, (KS)""",210.6,"204.2 - 242.8 (644)",9,37.6,26.2
20087,"""Jefferson, (KS)""",172.2,"148.7 - 175.5 (644)",9.8,34.7,23.1
20089,"""Jewell, (KS)""",166.1,"148.7 - 175.5 (644)",9.6,28.7,22.7
20091,"""Johnson, (KS)""",114.6,"26.6 - 148.6 (644)",7.1,26.9,17.2
20093,"""Kearny, (KS)""",154.6,"148.7 - 175.5 (644)",9.1,34.8,23.4
20095,"""Kingman, (KS)""",230.5,"204.2 - 242.8 (644)",10.5,31.5,30
20097,"""Kiowa, (KS)""",228.7,"204.2 - 242.8 (644)",8.4,29.6,28.2
20099,"""Labette, (KS)""",255.6,"242.9 - 651.5 (644)",11.1,37.5,31.2
20101,"""Lane, (KS)""",153.1,"148.7 - 175.5 (644)",13.5,30.7,29.1
20103,"""Leavenworth, (KS)""",186.2,"175.6 - 204.1 (644)",10,36.7,24.5
20105,"""Lincoln, (KS)""",145.9,"26.6 - 148.6 (644)",3.3,32.7,21.4
20107,"""Linn, (KS)""",218.9,"204.2 - 242.8 (644)",9.3,40.6,31.6
20109,"""Logan, (KS)""",180,"175.6 - 204.1 (644)",10,31.3,25.2
20111,"""Lyon, (KS)""",177.5,"175.6 - 204.1 (644)",9.1,39.4,22.9
20113,"""McPherson, (KS)""",173.5,"148.7 - 175.5 (644)",9.1,30.9,20.5
20115,"""Marion, (KS)""",170.4,"148.7 - 175.5 (644)",5.3,41,26.8
20117,"""Marshall, (KS)""",150.8,"148.7 - 175.5 (644)",9.1,35.4,27.1
20119,"""Meade, (KS)""",222.3,"204.2 - 242.8 (644)",12.8,35.1,29.3
20121,"""Miami, (KS)""",164.4,"148.7 - 175.5 (644)",10.1,35,28
20123,"""Mitchell, (KS)""",191.9,"175.6 - 204.1 (644)",5.8,29.5,24.3
20125,"""Montgomery, (KS)""",397.5,"242.9 - 651.5 (644)",10.4,41.1,30.7
20127,"""Morris, (KS)""",178.6,"175.6 - 204.1 (644)",11.2,39.5,28.3
