"cnty_fips","display_name","Value","theme_range","inp_inc"
34003,"""Bergen, (NJ)""",143.9,"26.6 - 148.6 (644)",5074
34005,"""Burlington, (NJ)""",151.2,"148.7 - 175.5 (644)",5664
34007,"""Camden, (NJ)""",200.5,"175.6 - 204.1 (644)",6166
34009,"""Cape May, (NJ)""",236.8,"204.2 - 242.8 (644)",5074
34011,"""Cumberland, (NJ)""",253.2,"242.9 - 651.5 (644)",6540
34013,"""Essex, (NJ)""",168.7,"148.7 - 175.5 (644)",6228
34015,"""Gloucester, (NJ)""",226.9,"204.2 - 242.8 (644)",5738
34019,"""Hunterdon, (NJ)""",137.3,"26.6 - 148.6 (644)",5088
34021,"""Mercer, (NJ)""",148.5,"26.6 - 148.6 (644)",5595
34023,"""Middlesex, (NJ)""",168.6,"148.7 - 175.5 (644)",5123
34025,"""Monmouth, (NJ)""",171.3,"148.7 - 175.5 (644)",5169
34027,"""Morris, (NJ)""",144.7,"26.6 - 148.6 (644)",5117
34029,"""Ocean, (NJ)""",253.6,"242.9 - 651.5 (644)",4813
34031,"""Passaic, (NJ)""",174.1,"148.7 - 175.5 (644)",5843
34033,"""Salem, (NJ)""",206,"204.2 - 242.8 (644)",6183
34035,"""Somerset, (NJ)""",143.5,"26.6 - 148.6 (644)",4395
34037,"""Sussex, (NJ)""",195.7,"175.6 - 204.1 (644)",5448
34039,"""Union, (NJ)""",156.3,"148.7 - 175.5 (644)",4908
34041,"""Warren, (NJ)""",199.3,"175.6 - 204.1 (644)",5539
36003,"""Allegany, (NY)""",201,"175.6 - 204.1 (644)",5378
36007,"""Broome, (NY)""",175.4,"148.7 - 175.5 (644)",5360
36009,"""Cattaraugus, (NY)""",285.4,"242.9 - 651.5 (644)",6244
36011,"""Cayuga, (NY)""",203.1,"175.6 - 204.1 (644)",5532
36013,"""Chautauqua, (NY)""",226.6,"204.2 - 242.8 (644)",4886
36015,"""Chemung, (NY)""",259,"242.9 - 651.5 (644)",5888
36017,"""Chenango, (NY)""",307.8,"242.9 - 651.5 (644)",5233
36023,"""Cortland, (NY)""",185.1,"175.6 - 204.1 (644)",5830
36025,"""Delaware, (NY)""",178.3,"175.6 - 204.1 (644)",5374
36029,"""Erie, (NY)""",204,"175.6 - 204.1 (644)",6202
36033,"""Franklin, (NY)""",219.2,"204.2 - 242.8 (644)",5417
36035,"""Fulton, (NY)""",269.5,"242.9 - 651.5 (644)",5109
36037,"""Genesee, (NY)""",197.1,"175.6 - 204.1 (644)",6054
36039,"""Greene, (NY)""",219.3,"204.2 - 242.8 (644)",5215
36041,"""Hamilton, (NY)""",202.6,"175.6 - 204.1 (644)",3708
36043,"""Herkimer, (NY)""",204.3,"204.2 - 242.8 (644)",5325
36045,"""Jefferson, (NY)""",231.2,"204.2 - 242.8 (644)",5354
36049,"""Lewis, (NY)""",211.3,"204.2 - 242.8 (644)",6239
36051,"""Livingston, (NY)""",150.6,"148.7 - 175.5 (644)",6240
36053,"""Madison, (NY)""",123,"26.6 - 148.6 (644)",5866
36055,"""Monroe, (NY)""",159.6,"148.7 - 175.5 (644)",7032
36057,"""Montgomery, (NY)""",220.7,"204.2 - 242.8 (644)",5634
36063,"""Niagara, (NY)""",254.1,"242.9 - 651.5 (644)",5362
36065,"""Oneida, (NY)""",233.1,"204.2 - 242.8 (644)",5089
36067,"""Onondaga, (NY)""",176.8,"175.6 - 204.1 (644)",5551
36069,"""Ontario, (NY)""",170.3,"148.7 - 175.5 (644)",5461
36071,"""Orange, (NY)""",195.8,"175.6 - 204.1 (644)",5869
36073,"""Orleans, (NY)""",246.9,"242.9 - 651.5 (644)",5554
36075,"""Oswego, (NY)""",236,"204.2 - 242.8 (644)",6073
36077,"""Otsego, (NY)""",184,"175.6 - 204.1 (644)",5031
36085,"""Richmond, (NY)""",379.1,"242.9 - 651.5 (644)",5438
36089,"""St. Lawrence, (NY)""",252.7,"242.9 - 651.5 (644)",5397
36095,"""Schoharie, (NY)""",180.4,"175.6 - 204.1 (644)",5740
36097,"""Schuyler, (NY)""",233.7,"204.2 - 242.8 (644)",5373
36099,"""Seneca, (NY)""",194.1,"175.6 - 204.1 (644)",5743
36101,"""Steuben, (NY)""",214.8,"204.2 - 242.8 (644)",5144
36105,"""Sullivan, (NY)""",199.9,"175.6 - 204.1 (644)",5836
36107,"""Tioga, (NY)""",136.8,"26.6 - 148.6 (644)",5824
36109,"""Tompkins, (NY)""",136.2,"26.6 - 148.6 (644)",4430
36111,"""Ulster, (NY)""",171,"148.7 - 175.5 (644)",5335
36117,"""Wayne, (NY)""",175.9,"175.6 - 204.1 (644)",7601
36121,"""Wyoming, (NY)""",206.2,"204.2 - 242.8 (644)",4647
36123,"""Yates, (NY)""",183.2,"175.6 - 204.1 (644)",3669
42001,"""Adams, (PA)""",221.8,"204.2 - 242.8 (644)",4924
42003,"""Allegheny, (PA)""",223.1,"204.2 - 242.8 (644)",6592
42005,"""Armstrong, (PA)""",188.4,"175.6 - 204.1 (644)",5051
42007,"""Beaver, (PA)""",201.1,"175.6 - 204.1 (644)",5633
42009,"""Bedford, (PA)""",212.4,"204.2 - 242.8 (644)",4716
42011,"""Berks, (PA)""",205,"204.2 - 242.8 (644)",5552
42013,"""Blair, (PA)""",172,"148.7 - 175.5 (644)",5227
42015,"""Bradford, (PA)""",158.6,"148.7 - 175.5 (644)",5622
42017,"""Bucks, (PA)""",124.3,"26.6 - 148.6 (644)",4954
42019,"""Butler, (PA)""",169.1,"148.7 - 175.5 (644)",4919
42021,"""Cambria, (PA)""",199.7,"175.6 - 204.1 (644)",5537
42023,"""Cameron, (PA)""",254.3,"242.9 - 651.5 (644)",4813
42025,"""Carbon, (PA)""",172.5,"148.7 - 175.5 (644)",6538
42027,"""Centre, (PA)""",109.2,"26.6 - 148.6 (644)",5919
42029,"""Chester, (PA)""",166,"148.7 - 175.5 (644)",4831
42031,"""Clarion, (PA)""",179.9,"175.6 - 204.1 (644)",5629
42033,"""Clearfield, (PA)""",230.8,"204.2 - 242.8 (644)",5701
42035,"""Clinton, (PA)""",291.7,"242.9 - 651.5 (644)",5855
42037,"""Columbia, (PA)""",173.1,"148.7 - 175.5 (644)",4111
42039,"""Crawford, (PA)""",221.2,"204.2 - 242.8 (644)",5396
42041,"""Cumberland, (PA)""",174.6,"148.7 - 175.5 (644)",5057
42043,"""Dauphin, (PA)""",159.2,"148.7 - 175.5 (644)",6018
42045,"""Delaware, (PA)""",179.6,"175.6 - 204.1 (644)",5384
42047,"""Elk, (PA)""",220,"204.2 - 242.8 (644)",5355
42049,"""Erie, (PA)""",161.7,"148.7 - 175.5 (644)",6235
42051,"""Fayette, (PA)""",265.5,"242.9 - 651.5 (644)",5846
42053,"""Forest, (PA)""",202.8,"175.6 - 204.1 (644)",3147
42055,"""Franklin, (PA)""",166.2,"148.7 - 175.5 (644)",5416
42057,"""Fulton, (PA)""",222.1,"204.2 - 242.8 (644)",6356
42059,"""Greene, (PA)""",222.4,"204.2 - 242.8 (644)",6897
42061,"""Huntingdon, (PA)""",172.1,"148.7 - 175.5 (644)",5155
42063,"""Indiana, (PA)""",199.3,"175.6 - 204.1 (644)",5905
42065,"""Jefferson, (PA)""",199.2,"175.6 - 204.1 (644)",5715
42067,"""Juniata, (PA)""",173.8,"148.7 - 175.5 (644)",4444
42069,"""Lackawanna, (PA)""",222,"204.2 - 242.8 (644)",5396
42071,"""Lancaster, (PA)""",158.1,"148.7 - 175.5 (644)",5051
42073,"""Lawrence, (PA)""",209.5,"204.2 - 242.8 (644)",5644
42075,"""Lebanon, (PA)""",162,"148.7 - 175.5 (644)",5466
42077,"""Lehigh, (PA)""",136,"26.6 - 148.6 (644)",5885
42079,"""Luzerne, (PA)""",232.4,"204.2 - 242.8 (644)",5134
42081,"""Lycoming, (PA)""",170.8,"148.7 - 175.5 (644)",5773
42083,"""McKean, (PA)""",239.7,"204.2 - 242.8 (644)",4160
42085,"""Mercer, (PA)""",242.1,"204.2 - 242.8 (644)",5794
42087,"""Mifflin, (PA)""",174.2,"148.7 - 175.5 (644)",4743
42089,"""Monroe, (PA)""",160,"148.7 - 175.5 (644)",6467
42091,"""Montgomery, (PA)""",158.6,"148.7 - 175.5 (644)",4975
42093,"""Montour, (PA)""",135.5,"26.6 - 148.6 (644)",4621
42095,"""Northampton, (PA)""",144.8,"26.6 - 148.6 (644)",5991
42097,"""Northumberland, (PA)""",246.3,"242.9 - 651.5 (644)",5454
42099,"""Perry, (PA)""",180.7,"175.6 - 204.1 (644)",5747
42101,"""Philadelphia, (PA)""",218.8,"204.2 - 242.8 (644)",6952
42103,"""Pike, (PA)""",190.8,"175.6 - 204.1 (644)",4913
42105,"""Potter, (PA)""",143,"26.6 - 148.6 (644)",4449
42107,"""Schuylkill, (PA)""",340.3,"242.9 - 651.5 (644)",5870
42109,"""Snyder, (PA)""",144.5,"26.6 - 148.6 (644)",5410
42111,"""Somerset, (PA)""",215.9,"204.2 - 242.8 (644)",5281
42113,"""Sullivan, (PA)""",200.4,"175.6 - 204.1 (644)",5051
42115,"""Susquehanna, (PA)""",197.5,"175.6 - 204.1 (644)",4808
42117,"""Tioga, (PA)""",192.8,"175.6 - 204.1 (644)",5687
42119,"""Union, (PA)""",171.1,"148.7 - 175.5 (644)",4931
42121,"""Venango, (PA)""",185.9,"175.6 - 204.1 (644)",6374
42123,"""Warren, (PA)""",217.4,"204.2 - 242.8 (644)",4825
42125,"""Washington, (PA)""",194.9,"175.6 - 204.1 (644)",5730
42127,"""Wayne, (PA)""",209.6,"204.2 - 242.8 (644)",4064
42129,"""Westmoreland, (PA)""",203.1,"175.6 - 204.1 (644)",6015
42131,"""Wyoming, (PA)""",208.4,"204.2 - 242.8 (644)",5750
42133,"""York, (PA)""",170.4,"148.7 - 175.5 (644)",5769
51013,"""Arlington, (VA)""",91.4,"26.6 - 148.6 (644)",4267
51043,"""Clarke, (VA)""",171,"148.7 - 175.5 (644)",5995
51047,"""Culpeper, (VA)""",139.3,"26.6 - 148.6 (644)",6097
51059,"""Fairfax County, (VA)""",82.7,"26.6 - 148.6 (644)",4591
51061,"""Fauquier, (VA)""",116.9,"26.6 - 148.6 (644)",5964
51069,"""Frederick, (VA)""",155.6,"148.7 - 175.5 (644)",4868
51091,"""Highland, (VA)""",149,"148.7 - 175.5 (644)",5064
51107,"""Loudoun, (VA)""",100,"26.6 - 148.6 (644)",5334
51113,"""Madison, (VA)""",158.4,"148.7 - 175.5 (644)",5400
51139,"""Page, (VA)""",179.1,"175.6 - 204.1 (644)",6237
51153,"""Prince William, (VA)""",93.6,"26.6 - 148.6 (644)",5454
51157,"""Rappahannock, (VA)""",130.3,"26.6 - 148.6 (644)",5103
51165,"""Rockingham, (VA)""",128.7,"26.6 - 148.6 (644)",7248
51171,"""Shenandoah, (VA)""",149,"148.7 - 175.5 (644)",4432
51179,"""Stafford, (VA)""",128.2,"26.6 - 148.6 (644)",5588
51187,"""Warren, (VA)""",170.8,"148.7 - 175.5 (644)",5594
51510,"""Alexandria, (VA)""",107.9,"26.6 - 148.6 (644)",4851
51600,"""Fairfax City, (VA)""",124.5,"26.6 - 148.6 (644)",5969
51610,"""Falls Church, (VA)""",86.8,"26.6 - 148.6 (644)",4733
51660,"""Harrisonburg, (VA)""",169.8,"148.7 - 175.5 (644)",6245
51683,"""Manassas, (VA)""",134,"26.6 - 148.6 (644)",5229
51685,"""Manassas Park, (VA)""",87.7,"26.6 - 148.6 (644)",4808
51840,"""Winchester, (VA)""",154.3,"148.7 - 175.5 (644)",4594
54001,"""Barbour, (WV)""",221.7,"204.2 - 242.8 (644)",5355
54003,"""Berkeley, (WV)""",191.6,"175.6 - 204.1 (644)",5617
54009,"""Brooke, (WV)""",305.5,"242.9 - 651.5 (644)",6510
54023,"""Grant, (WV)""",221.7,"204.2 - 242.8 (644)",5455
54027,"""Hampshire, (WV)""",207.1,"204.2 - 242.8 (644)",5203
54029,"""Hancock, (WV)""",342.6,"242.9 - 651.5 (644)",8011
54031,"""Hardy, (WV)""",180.2,"175.6 - 204.1 (644)",5083
54033,"""Harrison, (WV)""",301,"242.9 - 651.5 (644)",6154
54037,"""Jefferson, (WV)""",216,"204.2 - 242.8 (644)",5235
54041,"""Lewis, (WV)""",312.9,"242.9 - 651.5 (644)",6420
54049,"""Marion, (WV)""",354.3,"242.9 - 651.5 (644)",5606
54057,"""Mineral, (WV)""",232.7,"204.2 - 242.8 (644)",5832
54061,"""Monongalia, (WV)""",230.2,"204.2 - 242.8 (644)",5900
54065,"""Morgan, (WV)""",170.8,"148.7 - 175.5 (644)",4600
54071,"""Pendleton, (WV)""",151.6,"148.7 - 175.5 (644)",6371
54075,"""Pocahontas, (WV)""",195.5,"175.6 - 204.1 (644)",5638
54077,"""Preston, (WV)""",253.9,"242.9 - 651.5 (644)",5086
54083,"""Randolph, (WV)""",246.2,"242.9 - 651.5 (644)",6077
54091,"""Taylor, (WV)""",235.3,"204.2 - 242.8 (644)",5442
54093,"""Tucker, (WV)""",236.7,"204.2 - 242.8 (644)",5584
54097,"""Upshur, (WV)""",255.5,"242.9 - 651.5 (644)",5010
54101,"""Webster, (WV)""",266.4,"242.9 - 651.5 (644)",5975
09001,"""Fairfield, (CT)""",144.7,"26.6 - 148.6 (644)",5504
09003,"""Hartford, (CT)""",147,"26.6 - 148.6 (644)",5690
09005,"""Litchfield, (CT)""",150.1,"148.7 - 175.5 (644)",5079
09007,"""Middlesex, (CT)""",145.8,"26.6 - 148.6 (644)",5071
09009,"""New Haven, (CT)""",145.8,"26.6 - 148.6 (644)",5896
09011,"""New London, (CT)""",145.2,"26.6 - 148.6 (644)",5522
09013,"""Tolland, (CT)""",165.8,"148.7 - 175.5 (644)",5142
09015,"""Windham, (CT)""",214,"204.2 - 242.8 (644)",5710
23001,"""Androscoggin, (ME)""",153.6,"148.7 - 175.5 (644)",5397
23005,"""Cumberland, (ME)""",123.7,"26.6 - 148.6 (644)",5018
23011,"""Kennebec, (ME)""",155.4,"148.7 - 175.5 (644)",5377
23013,"""Knox, (ME)""",165.4,"148.7 - 175.5 (644)",4596
23015,"""Lincoln, (ME)""",158,"148.7 - 175.5 (644)",6179
23017,"""Oxford, (ME)""",141.6,"26.6 - 148.6 (644)",4981
23023,"""Sagadahoc, (ME)""",142.7,"26.6 - 148.6 (644)",5432
23027,"""Waldo, (ME)""",177.6,"175.6 - 204.1 (644)",5576
23031,"""York, (ME)""",129.1,"26.6 - 148.6 (644)",4881
25001,"""Barnstable, (MA)""",127.1,"26.6 - 148.6 (644)",4933
25003,"""Berkshire, (MA)""",145.5,"26.6 - 148.6 (644)",5174
25005,"""Bristol, (MA)""",159.1,"148.7 - 175.5 (644)",6096
25007,"""Dukes, (MA)""",120.3,"26.6 - 148.6 (644)",4892
25009,"""Essex, (MA)""",137.8,"26.6 - 148.6 (644)",5510
25011,"""Franklin, (MA)""",141.2,"26.6 - 148.6 (644)",5202
25013,"""Hampden, (MA)""",150.9,"148.7 - 175.5 (644)",5525
25015,"""Hampshire, (MA)""",135.2,"26.6 - 148.6 (644)",5037
25017,"""Middlesex, (MA)""",126,"26.6 - 148.6 (644)",5641
25019,"""Nantucket, (MA)""",125.7,"26.6 - 148.6 (644)",4366
25021,"""Norfolk, (MA)""",118.3,"26.6 - 148.6 (644)",6235
25023,"""Plymouth, (MA)""",127.8,"26.6 - 148.6 (644)",6206
25025,"""Suffolk, (MA)""",118,"26.6 - 148.6 (644)",7115
25027,"""Worcester, (MA)""",153.1,"148.7 - 175.5 (644)",5652
33001,"""Belknap, (NH)""",175.5,"148.7 - 175.5 (644)",4561
33003,"""Carroll, (NH)""",149.4,"148.7 - 175.5 (644)",4773
33005,"""Cheshire, (NH)""",158.9,"148.7 - 175.5 (644)",5304
33009,"""Grafton, (NH)""",166.2,"148.7 - 175.5 (644)",4971
33011,"""Hillsborough, (NH)""",150.6,"148.7 - 175.5 (644)",5879
33013,"""Merrimack, (NH)""",164.1,"148.7 - 175.5 (644)",5062
33015,"""Rockingham, (NH)""",146.2,"26.6 - 148.6 (644)",5391
33017,"""Strafford, (NH)""",156.4,"148.7 - 175.5 (644)",5461
33019,"""Sullivan, (NH)""",170.3,"148.7 - 175.5 (644)",4632
34017,"""Hudson, (NJ)""",166.3,"148.7 - 175.5 (644)",6143
36001,"""Albany, (NY)""",185.5,"175.6 - 204.1 (644)",5763
36005,"""Bronx, (NY)""",270.4,"242.9 - 651.5 (644)",7423
36021,"""Columbia, (NY)""",213.7,"204.2 - 242.8 (644)",5689
36027,"""Dutchess, (NY)""",209.6,"204.2 - 242.8 (644)",5362
36031,"""Essex, (NY)""",175.2,"148.7 - 175.5 (644)",4167
36047,"""Kings, (NY)""",283,"242.9 - 651.5 (644)",5721
36059,"""Nassau, (NY)""",270.1,"242.9 - 651.5 (644)",4970
36061,"""New York, (NY)""",187.7,"175.6 - 204.1 (644)",5519
36079,"""Putnam, (NY)""",208.4,"204.2 - 242.8 (644)",6033
36081,"""Queens, (NY)""",274,"242.9 - 651.5 (644)",5705
36083,"""Rensselaer, (NY)""",194.5,"175.6 - 204.1 (644)",5744
36087,"""Rockland, (NY)""",186.4,"175.6 - 204.1 (644)",6002
36091,"""Saratoga, (NY)""",160.8,"148.7 - 175.5 (644)",4833
36093,"""Schenectady, (NY)""",194.2,"175.6 - 204.1 (644)",5742
36103,"""Suffolk, (NY)""",226.5,"204.2 - 242.8 (644)",5657
36113,"""Warren, (NY)""",166.4,"148.7 - 175.5 (644)",4009
36115,"""Washington, (NY)""",191.1,"175.6 - 204.1 (644)",4665
36119,"""Westchester, (NY)""",188.3,"175.6 - 204.1 (644)",6013
44001,"""Bristol, (RI)""",174,"148.7 - 175.5 (644)",5080
44003,"""Kent, (RI)""",209.4,"204.2 - 242.8 (644)",5257
44005,"""Newport, (RI)""",153.3,"148.7 - 175.5 (644)",5480
44007,"""Providence, (RI)""",208.8,"204.2 - 242.8 (644)",5764
44009,"""Washington, (RI)""",166.5,"148.7 - 175.5 (644)",4640
50001,"""Addison, (VT)""",186.4,"175.6 - 204.1 (644)",3205
50003,"""Bennington, (VT)""",208.7,"204.2 - 242.8 (644)",5240
50005,"""Caledonia, (VT)""",195.4,"175.6 - 204.1 (644)",4293
50007,"""Chittenden, (VT)""",156.3,"148.7 - 175.5 (644)",4205
50015,"""Lamoille, (VT)""",162.8,"148.7 - 175.5 (644)",3729
50017,"""Orange, (VT)""",188.7,"175.6 - 204.1 (644)",4983
50021,"""Rutland, (VT)""",201.7,"175.6 - 204.1 (644)",5434
50023,"""Washington, (VT)""",196.8,"175.6 - 204.1 (644)",5531
50025,"""Windham, (VT)""",189.9,"175.6 - 204.1 (644)",4658
50027,"""Windsor, (VT)""",189.9,"175.6 - 204.1 (644)",5537
23003,"""Aroostook, (ME)""",174.4,"148.7 - 175.5 (644)",5115
23007,"""Franklin, (ME)""",144,"26.6 - 148.6 (644)",4998
23009,"""Hancock, (ME)""",160.2,"148.7 - 175.5 (644)",5444
23019,"""Penobscot, (ME)""",173.7,"148.7 - 175.5 (644)",5589
23021,"""Piscataquis, (ME)""",190.6,"175.6 - 204.1 (644)",4373
23025,"""Somerset, (ME)""",218.9,"204.2 - 242.8 (644)",4401
23029,"""Washington, (ME)""",199.3,"175.6 - 204.1 (644)",5699
26001,"""Alcona, (MI)""",297.8,"242.9 - 651.5 (644)",4384
26003,"""Alger, (MI)""",214.3,"204.2 - 242.8 (644)",5642
26007,"""Alpena, (MI)""",283,"242.9 - 651.5 (644)",6075
26009,"""Antrim, (MI)""",197.4,"175.6 - 204.1 (644)",4571
26013,"""Baraga, (MI)""",254.9,"242.9 - 651.5 (644)",4035
26029,"""Charlevoix, (MI)""",190.3,"175.6 - 204.1 (644)",5073
26031,"""Cheboygan, (MI)""",209.5,"204.2 - 242.8 (644)",4669
26033,"""Chippewa, (MI)""",201.3,"175.6 - 204.1 (644)",4685
26039,"""Crawford, (MI)""",222,"204.2 - 242.8 (644)",5592
26041,"""Delta, (MI)""",244.4,"242.9 - 651.5 (644)",4156
26043,"""Dickinson, (MI)""",181,"175.6 - 204.1 (644)",4747
26047,"""Emmet, (MI)""",179.3,"175.6 - 204.1 (644)",4210
26053,"""Gogebic, (MI)""",277.1,"242.9 - 651.5 (644)",4251
26055,"""Grand Traverse, (MI)""",144.6,"26.6 - 148.6 (644)",5105
26061,"""Houghton, (MI)""",236.7,"204.2 - 242.8 (644)",4467
26071,"""Iron, (MI)""",311.5,"242.9 - 651.5 (644)",4901
26079,"""Kalkaska, (MI)""",251.5,"242.9 - 651.5 (644)",5820
26083,"""Keweenaw, (MI)""",226.1,"204.2 - 242.8 (644)",4607
26089,"""Leelanau, (MI)""",134.4,"26.6 - 148.6 (644)",4358
26095,"""Luce, (MI)""",193.9,"175.6 - 204.1 (644)",5522
26097,"""Mackinac, (MI)""",197.9,"175.6 - 204.1 (644)",3395
26103,"""Marquette, (MI)""",222.5,"204.2 - 242.8 (644)",4886
26109,"""Menominee, (MI)""",284.7,"242.9 - 651.5 (644)",5142
26119,"""Montmorency, (MI)""",253.3,"242.9 - 651.5 (644)",5272
26131,"""Ontonagon, (MI)""",276.7,"242.9 - 651.5 (644)",4334
26135,"""Oscoda, (MI)""",275.9,"242.9 - 651.5 (644)",7307
26137,"""Otsego, (MI)""",210.6,"204.2 - 242.8 (644)",5218
26141,"""Presque Isle, (MI)""",270.1,"242.9 - 651.5 (644)",4164
26153,"""Schoolcraft, (MI)""",203.8,"175.6 - 204.1 (644)",4567
27001,"""Aitkin, (MN)""",142.3,"26.6 - 148.6 (644)",5847
27003,"""Anoka, (MN)""",97.5,"26.6 - 148.6 (644)",6308
27017,"""Carlton, (MN)""",153.4,"148.7 - 175.5 (644)",5630
27025,"""Chisago, (MN)""",126.1,"26.6 - 148.6 (644)",7804
27031,"""Cook, (MN)""",91.4,"26.6 - 148.6 (644)",920
27037,"""Dakota, (MN)""",91,"26.6 - 148.6 (644)",5117
27053,"""Hennepin, (MN)""",96.7,"26.6 - 148.6 (644)",6031
27059,"""Isanti, (MN)""",124.2,"26.6 - 148.6 (644)",5396
27065,"""Kanabec, (MN)""",137,"26.6 - 148.6 (644)",5262
27075,"""Lake, (MN)""",131.3,"26.6 - 148.6 (644)",6750
27095,"""Mille Lacs, (MN)""",132.8,"26.6 - 148.6 (644)",5904
27115,"""Pine, (MN)""",138.9,"26.6 - 148.6 (644)",6444
27123,"""Ramsey, (MN)""",106.2,"26.6 - 148.6 (644)",6270
27137,"""St. Louis, (MN)""",135.2,"26.6 - 148.6 (644)",5379
27139,"""Scott, (MN)""",92,"26.6 - 148.6 (644)",6431
27163,"""Washington, (MN)""",99.2,"26.6 - 148.6 (644)",5082
33007,"""Coos, (NH)""",195.8,"175.6 - 204.1 (644)",4764
36019,"""Clinton, (NY)""",185,"175.6 - 204.1 (644)",5830
50009,"""Essex, (VT)""",195.5,"175.6 - 204.1 (644)",4274
50011,"""Franklin, (VT)""",243.3,"242.9 - 651.5 (644)",4710
50013,"""Grand Isle, (VT)""",166.3,"148.7 - 175.5 (644)",3691
50019,"""Orleans, (VT)""",217.2,"204.2 - 242.8 (644)",4422
55003,"""Ashland, (WI)""",156.7,"148.7 - 175.5 (644)",5418
55005,"""Barron, (WI)""",176,"175.6 - 204.1 (644)",5875
55007,"""Bayfield, (WI)""",152.7,"148.7 - 175.5 (644)",5414
55013,"""Burnett, (WI)""",149.6,"148.7 - 175.5 (644)",6507
55017,"""Chippewa, (WI)""",170.8,"148.7 - 175.5 (644)",4445
55019,"""Clark, (WI)""",173.1,"148.7 - 175.5 (644)",5261
55029,"""Door, (WI)""",214.5,"204.2 - 242.8 (644)",3769
55031,"""Douglas, (WI)""",159.7,"148.7 - 175.5 (644)",6891
55033,"""Dunn, (WI)""",154.4,"148.7 - 175.5 (644)",4849
55035,"""Eau Claire, (WI)""",151.8,"148.7 - 175.5 (644)",5057
55037,"""Florence, (WI)""",209.4,"204.2 - 242.8 (644)",5482
55041,"""Forest, (WI)""",195.8,"175.6 - 204.1 (644)",4824
55051,"""Iron, (WI)""",211.1,"204.2 - 242.8 (644)",5095
55067,"""Langlade, (WI)""",175.9,"175.6 - 204.1 (644)",4771
55069,"""Lincoln, (WI)""",186.3,"175.6 - 204.1 (644)",4507
55073,"""Marathon, (WI)""",157.2,"148.7 - 175.5 (644)",5063
55075,"""Marinette, (WI)""",231.8,"204.2 - 242.8 (644)",4876
55078,"""Menominee, (WI)""",196.2,"175.6 - 204.1 (644)",7167
55083,"""Oconto, (WI)""",207.1,"204.2 - 242.8 (644)",3076
55085,"""Oneida, (WI)""",194.2,"175.6 - 204.1 (644)",4451
55093,"""Pierce, (WI)""",140.9,"26.6 - 148.6 (644)",5277
55095,"""Polk, (WI)""",156,"148.7 - 175.5 (644)",5199
55099,"""Price, (WI)""",214.7,"204.2 - 242.8 (644)",4966
55107,"""Rusk, (WI)""",172,"148.7 - 175.5 (644)",5077
55109,"""St. Croix, (WI)""",119.2,"26.6 - 148.6 (644)",4994
55113,"""Sawyer, (WI)""",215.6,"204.2 - 242.8 (644)",4701
55115,"""Shawano, (WI)""",180.2,"175.6 - 204.1 (644)",5051
55119,"""Taylor, (WI)""",163.3,"148.7 - 175.5 (644)",5268
55125,"""Vilas, (WI)""",202.8,"175.6 - 204.1 (644)",4435
55129,"""Washburn, (WI)""",189.9,"175.6 - 204.1 (644)",4812
60000,"""American Samoa, (AS)""",190.9,"175.6 - 204.1 (644)",-9999
66010,"""Guam, (GU)""",501.8,"242.9 - 651.5 (644)",4556
69000,"""Mariana Islands, (MP)""",228.4,"204.2 - 242.8 (644)",-9999
72001,"""Adjuntas, (PR)""",151,"148.7 - 175.5 (644)",2683
72003,"""Aguada, (PR)""",139.6,"26.6 - 148.6 (644)",7864
72005,"""Aguadilla, (PR)""",140.9,"26.6 - 148.6 (644)",3186
72007,"""Aguas Buenas, (PR)""",123.5,"26.6 - 148.6 (644)",3820
72009,"""Aibonito, (PR)""",148.6,"26.6 - 148.6 (644)",2740
72011,"""Anasco, (PR)""",134.3,"26.6 - 148.6 (644)",5102
72013,"""Arecibo, (PR)""",125.1,"26.6 - 148.6 (644)",3400
72015,"""Arroyo, (PR)""",139.1,"26.6 - 148.6 (644)",4022
72017,"""Barceloneta, (PR)""",131.7,"26.6 - 148.6 (644)",2268
72019,"""Barranquitas, (PR)""",96,"26.6 - 148.6 (644)",5895
72021,"""Bayamon, (PR)""",132.4,"26.6 - 148.6 (644)",3796
72023,"""Cabo Rojo, (PR)""",147.4,"26.6 - 148.6 (644)",4168
72025,"""Caguas, (PR)""",141.4,"26.6 - 148.6 (644)",4158
72027,"""Camuy, (PR)""",106.9,"26.6 - 148.6 (644)",997
72029,"""Canovanas, (PR)""",123.2,"26.6 - 148.6 (644)",1819
72031,"""Carolina, (PR)""",117.3,"26.6 - 148.6 (644)",3202
72033,"""Catano, (PR)""",135.7,"26.6 - 148.6 (644)",4391
72035,"""Cayey, (PR)""",138.5,"26.6 - 148.6 (644)",2950
72037,"""Ceiba, (PR)""",116.6,"26.6 - 148.6 (644)",2548
72039,"""Ciales, (PR)""",140.7,"26.6 - 148.6 (644)",4334
72041,"""Cidra, (PR)""",127.2,"26.6 - 148.6 (644)",4084
72043,"""Coamo, (PR)""",197.2,"175.6 - 204.1 (644)",6979
72045,"""Comerio, (PR)""",132.2,"26.6 - 148.6 (644)",1810
72047,"""Corozal, (PR)""",108.3,"26.6 - 148.6 (644)",3782
72049,"""Culebra, (PR)""",196.6,"175.6 - 204.1 (644)",-9999
72051,"""Dorado, (PR)""",130.8,"26.6 - 148.6 (644)",7381
72053,"""Fajardo, (PR)""",155.5,"148.7 - 175.5 (644)",3130
72054,"""Florida, (PR)""",135.2,"26.6 - 148.6 (644)",2593
